"","user","FigureRotation","EmbeddedFigure","LetterSets","Vocab","AddSubtract","MarkXYI","MarkXYII","MarkThetaI","MarkThetaII","Right Triangle Trig I","Right Triangle Trig II","Right Triangle Trig III","Right Triangle Trig IV","Right Triangle Trig V","TrigIDs","MA.GoodatMath","MA.ImportantDoWell","MA.NaturallyBetter","MA.EffortImportant","MA.UnderstandQuickly","MA.ThinkCarefully","MA.PlugInNum","MA.PatternsOverCalc","MA.ExcitingIntimidating","SA.ChairParts","SA.SpatialRel","SA.Diagrams","HSMath","PostHSMath"
"163",586,85,70,0.655140932045128,0.499256781958393,81.2,0,80,100,100,0,100,0,11.1,0,33.3,5,7,7,6,6,6,3,4,2,5,5,6,4,1
"164",586,85,70,0.655140932045128,0.499256781958393,81.2,0,80,100,100,0,100,0,11.1,0,33.3,2,7,7,5,6,7,5,4,1,5,5,6,4,1
"165",587,55,55,-1.50776595135483,-1.11717827819926,90.6,0,0,33.3,100,0,0,0,0,0,33.3,4,7,7,4,5,6,3,4,5,3,2,7,5,1
"166",588,70,45,0.655140932045128,-1.11717827819926,78.1,40,70,25,100,66.7,100,100,11.1,0,33.3,5,6,5,2,1,7,7,3,1,7,6,7,4,3
"167",589,80,75,0.413110499266802,0.860260612060269,90.6,10,0,25,100,0,66.7,0,11.1,11.1,33.3,2,3,6,3,3,5,5,5,4,5,5,5,1,0
"168",590,40,45,-0.547327726044017,-2.01160567815316,71.9,0,10,33.3,83.3,0,66.7,0,0,0,33.3,2,3,2,2,2,6,6,2,2,6,6,2,3,2
"169",591,70,40,0.413110499266802,0.860260612060269,93.8,80,100,58.3,100,0,100,100,11.1,100,25,6,7,6,7,2,6,5,5,6,5,5,7,5,1
"170",592,95,65,0.655140932045128,-0.0395549047608254,96.9,50,80,41.7,100,0,33.3,0,11.1,0,16.7,4,5,7,6,5,6,4,4,2,6,4,5,4,0
"171",593,45,85,1.13536004470054,0.143641068723709,96.9,60,90,100,100,100,100,100,100,77.8,41.7,5,5,5,4,5,6,6,3,5,6,5,5,4,3
"172",594,45,65,-1.50776595135483,-0.578366591480043,9.4,0,10,33.3,58.3,0,0,0,0,0,33.3,4,5,7,5,6,6,5,5,3,6,6,5,3,0
"173",595,50,60,0.174921819389719,-1.47279399143394,18.8,0,0,50,50,0,0,100,0,0,25,5,6,5,4,5,5,5,5,7,6,5,6,4,2
"174",596,100,90,1.13536004470054,1.22126444216214,100,70,90,100,100,100,100,100,55.6,55.6,91.7,6,6,3,6,3,6,2,5,5,7,7,6,4,5
"175",597,75,75,-0.305297293265691,0.143641068723709,87.5,60,80,25,100,0,100,0,100,66.7,33.3,6,1,7,2,6,7,7,6,4,4,6,7,3,4
"176",598,70,60,-0.7855164059211,-1.65598996491848,90.6,60,10,25,100,100,100,66.7,0,0,41.7,6,6,7,3,3,6,6,4,5,5,3,5,4,3
"177",599,85,40,0.655140932045128,-0.217362761378167,87.5,40,50,25,100,0,100,0,0,0,25,1,4,6,4,5,4,6,3,1,3,3,5,3,1
"178",600,70,40,-1.02370508579818,-2.37260950825504,84.4,0,20,75,75,0,0,0,11.1,0,41.7,5,4,4,6,5,6,4,6,4,6,6,6,3,1
"179",601,90,60,0.655140932045128,-0.0395549047608254,90.6,30,60,33.3,100,100,100,100,55.6,88.9,58.3,3,4,3,5,3,5,2,5,1,3,3,5,3,2
"180",602,90,50,1.13536004470054,1.03806846867761,100,50,80,33.3,91.7,100,100,100,0,0,41.7,6,6,7,3,2,7,2,5,3,7,6,7,3,1
"181",602,90,50,1.13536004470054,1.03806846867761,100,50,80,33.3,91.7,100,100,100,0,0,41.7,5,5,7,3,4,6,5,6,2,6,5,6,3,0
"182",604,90,75,1.13536004470054,1.39907229877949,87.5,80,90,100,100,100,100,100,77.8,77.8,91.7,7,7,5,4,4,5,3,4,5,7,6,6,4,2
"183",605,70,35,-2.46820417666565,-0.0395549047608254,0,0,0,33.3,41.7,0,0,0,0,0,25,1,5,7,4,6,5,4,4,1,4,1,6,2,0
"184",607,85,60,-1.74595463123192,-0.217362761378167,68.8,0,0,25,50,0,100,0,0,0,33.3,2,6,6,5,3,7,5,6,3,3,3,5,4,0
"185",608,45,45,-1.984143311109,1.03806846867761,100,0,0,25,33.3,0,100,0,0,0,25,2,2,7,6,5,6,6,6,3,6,6,6,1,1
"186",609,100,80,-0.305297293265691,-1.65598996491848,100,30,30,100,91.7,0,100,100,0,22.2,16.7,7,7,7,7,5,7,5,4,6,5,7,7,3,5
"187",610,55,50,-0.547327726044017,-0.578366591480043,100,70,70,83.3,91.7,100,100,100,0,22.2,16.7,5,6,4,6,6,6,4,4,5,6,6,6,4,4
"188",610,55,50,-0.547327726044017,-0.578366591480043,100,70,70,83.3,91.7,100,100,100,0,22.2,16.7,5,4,4,4,4,5,5,5,5,5,4,5,4,2
"189",611,80,50,-0.7855164059211,-0.578366591480043,96.9,10,20,83.3,100,100,100,100,0,0,41.7,5,5,5,6,4,7,5,5,4,4,5,7,4,0
"190",612,70,50,-1.50776595135483,-0.0395549047608254,43.8,10,0,25,75,33.3,100,33.3,0,0,41.7,3,3,7,7,5,6,3,5,4,5,4,7,4,3
"191",613,75,65,-1.02370508579818,-0.756174448097385,93.8,40,40,33.3,66.7,0,100,0,0,0,33.3,1,3,6,4,6,6,6,5,7,5,6,3,4,4
"192",614,30,65,-1.74595463123192,-1.65598996491848,81.2,0,0,25,66.7,0,0,0,0,0,16.7,5,4,6,4,5,5,4,4,4,6,6,6,3,0
"193",615,50,60,-0.305297293265691,-0.395170617995509,81.2,40,40,25,91.7,0,100,0,0,33.3,41.7,3,5,5,6,5,6,4,5,2,5,6,6,1,3
"194",616,85,75,0.413110499266802,0.860260612060269,84.4,70,60,25,100,100,100,100,22.2,33.3,33.3,4,5,6,4,5,6,4,4,4,5,4,5,4,2
"195",617,85,80,-1.50776595135483,-1.65598996491848,90.6,50,50,25,91.7,0,33.3,0,0,0,8.3,5,6,7,5,4,6,2,2,4,6,5,4,3,5
"196",619,70,60,0.413110499266802,1.03806846867761,81.2,40,30,25,91.7,66.7,100,0,0,11.1,16.7,5,6,7,6,4,4,4,5,3,6,6,6,4,3
"197",620,55,60,-1.02370508579818,-0.0395549047608254,90.6,0,0,25,58.3,0,0,0,0,0,33.3,3,5,6,5,5,6,5,3,3,3,5,3,2,2
"198",621,65,30,0.413110499266802,1.39907229877949,81.2,30,0,41.7,100,100,100,100,0,11.1,8.3,1,6,7,5,7,6,7,5,1,5,5,7,4,2
"199",622,45,25,-0.7855164059211,-0.395170617995509,68.8,50,80,25,91.7,0,0,0,0,0,16.7,1,7,7,5,5,7,4,5,1,4,6,6,4,2
"200",623,45,50,0.897171364823454,0.860260612060269,90.6,30,90,25,100,100,100,100,11.1,44.4,25,5,6,6,4,3,6,6,6,3,5,5,6,4,2
"201",624,95,95,0.897171364823454,-0.0395549047608254,81.2,80,100,25,100,0,33.3,100,0,0,41.7,5,5,6,5,5,4,5,3,5,6,3,5,3,1
"202",625,85,60,0.897171364823454,-0.217362761378167,93.8,70,80,33.3,75,0,33.3,0,0,0,33.3,2,5,7,4,4,4,4,4,1,3,4,5,4,1
"203",626,65,55,-0.547327726044017,-0.756174448097385,100,10,40,100,100,0,66.7,66.7,66.7,66.7,83.3,5,7,7,1,7,7,7,7,7,5,5,6,5,5
"204",627,55,80,0.413110499266802,-0.217362761378167,100,60,70,25,83.3,0,100,0,22.2,66.7,33.3,6,6,2,6,5,6,5,6,4,4,4,6,4,2
"205",628,55,45,-1.26573551857651,-0.578366591480043,90.6,90,90,25,100,100,100,100,0,0,41.7,5,6,7,2,6,7,5,5,1,6,5,5,3,4
"206",629,70,80,0.897171364823454,1.03806846867761,96.9,90,100,91.7,100,100,100,100,44.4,77.8,75,6,7,7,3,5,7,3,6,4,5,6,7,4,4
"207",630,95,90,1.13536004470054,-0.395170617995509,93.8,90,80,25,100,0,100,100,22.2,66.7,16.7,6,7,7,6,7,7,5,7,7,7,5,7,4,2
"208",631,80,60,0.174921819389719,-0.578366591480043,84.4,90,80,25,91.7,100,100,100,33.3,44.4,33.3,6,5,2,7,6,7,2,6,2,6,5,6,4,1
"209",632,85,75,1.13536004470054,-0.217362761378167,84.4,30,70,66.7,100,100,100,100,33.3,44.4,50,5,5,5,5,5,5,5,6,6,4,4,4,2,5
"210",633,55,55,0.174921819389719,0.143641068723709,78.1,70,70,66.7,83.3,0,100,100,0,66.7,33.3,6,7,7,5,5,7,6,5,5,7,5,6,3,1
"211",634,95,80,0.413110499266802,1.22126444216214,71.9,80,90,33.3,91.7,100,100,100,0,0,16.7,3,5,6,5,5,6,3,5,3,5,5,5,4,1
"212",638,70,50,-1.02370508579818,-0.933982304714727,75,10,40,75,75,0,100,100,0,0,25,4,4,3,2,2,5,4,2,2,5,4,5,4,0
"213",639,65,80,0.413110499266802,0.143641068723709,96.9,80,70,25,100,0,100,0,0,0,25,5,6,4,6,4,5,3,4,5,6,6,6,4,2
"214",640,95,90,1.13536004470054,1.03806846867761,96.9,90,80,100,100,100,100,100,44.4,44.4,91.7,6,6,4,4,5,6,2,6,5,5,4,6,4,5
"215",641,95,85,1.13536004470054,0.499256781958393,81.2,70,70,100,100,100,100,100,44.4,44.4,75,5,5,6,6,6,6,6,7,3,7,6,7,4,2
"216",642,55,55,-1.02370508579818,0.682452755442927,75,20,50,41.7,100,0,0,0,0,0,8.3,1,5,7,7,5,7,7,4,1,1,5,1,4,3
"217",643,60,60,-0.305297293265691,-1.47279399143394,96.9,0,0,25,58.3,0,33.3,0,0,0,33.3,3,4,6,5,6,6,5,3,3,5,5,5,3,4
"218",643,60,60,-0.305297293265691,-1.47279399143394,96.9,0,0,25,58.3,0,33.3,0,0,0,33.3,4,5,6,5,6,7,2,4,2,5,4,6,3,4
"219",643,60,60,-0.305297293265691,-1.47279399143394,96.9,0,0,25,58.3,0,33.3,0,0,0,33.3,3,6,5,4,3,7,4,3,3,3,4,6,3,3
"220",644,60,50,-1.02370508579818,-1.2949861348166,93.8,20,100,25,100,0,66.7,0,0,11.1,41.7,2,4,6,4,3,5,5,5,2,6,4,7,4,4
"221",644,60,50,-1.02370508579818,-1.2949861348166,93.8,20,100,25,100,0,66.7,0,0,11.1,41.7,1,4,7,4,5,6,2,4,2,1,4,7,3,3
"222",645,40,50,0.413110499266802,-0.0395549047608254,96.9,70,90,33.3,100,0,100,66.7,0,0,25,5,6,6,6,4,6,2,4,5,5,5,5,4,2
"223",646,80,60,0.897171364823454,-1.2949861348166,75,70,60,25,91.7,0,0,0,0,0,25,5,5,6,6,4,6,5,4,4,4,5,3,5,5
"224",647,85,50,-0.0632668604873644,-1.65598996491848,62.5,60,80,50,83.3,0,100,100,11.1,11.1,33.3,5,4,7,4,5,5,5,5,3,4,4,4,3,0
"225",648,50,60,-0.547327726044017,-0.756174448097385,87.5,70,40,33.3,83.3,0,0,0,0,0,8.3,5,6,6,6,4,6,6,5,6,6,5,6,3,2
"226",648,50,60,-0.547327726044017,-0.756174448097385,87.5,70,40,33.3,83.3,0,0,0,0,0,8.3,6,6,5,5,3,6,5,5,4,5,6,6,3,3
"227",649,100,65,0.897171364823454,0.499256781958393,84.4,100,90,83.3,100,100,100,100,33.3,33.3,33.3,2,3,7,2,4,6,3,5,2,6,5,5,3,1
"228",650,75,75,0.897171364823454,0.682452755442927,81.2,10,80,25,100,100,100,100,0,0,50,3,5,4,3,4,5,4,4,2,6,4,5,4,2
"229",651,75,80,-0.0632668604873644,-0.578366591480043,78.1,80,100,25,100,0,100,66.7,22.2,22.2,25,5,6,5,6,3,7,2,6,3,6,6,7,3,3
"230",652,65,70,0.413110499266802,1.22126444216214,93.8,30,60,50,58.3,0,100,100,11.1,0,8.3,3,7,6,4,3,6,2,5,3,5,6,6,4,1
"231",653,70,55,0.174921819389719,0.499256781958393,93.8,50,40,33.3,100,0,100,0,77.8,0,25,7,6,6,4,5,5,5,5,6,3,6,5,4,1
"232",654,85,60,-0.7855164059211,-0.933982304714727,75,70,80,25,91.7,0,33.3,0,11.1,22.2,33.3,2,6,7,6,4,6,5,2,1,6,6,6,2,1
"233",655,50,80,-0.547327726044017,1.22126444216214,75,0,0,25,100,0,100,0,0,0,16.7,3,6,6,5,6,6,6,5,4,5,5,4,4,1
"234",679,70,55,0.174921819389719,-0.0395549047608254,87.5,50,10,75,100,33.3,100,100,0,0,16.7,2,5,5,4,5,5,4,5,3,5,5,6,4,5
"235",680,80,90,1.13536004470054,1.03806846867761,96.9,80,90,25,100,100,100,100,11.1,11.1,33.3,2,3,6,3,5,5,6,3,1,5,3,5,4,2
"236",681,55,50,-0.547327726044017,-0.395170617995509,87.5,70,100,41.7,75,0,33.3,0,0,44.4,16.7,7,6,6,4,4,7,3,3,7,5,5,2,3,2
"237",682,65,55,0.655140932045128,0.682452755442927,96.9,40,90,100,100,0,100,0,33.3,22.2,8.3,5,5,7,3,5,5,6,3,2,3,3,5,4,4
"238",684,65,60,-1.50776595135483,-0.0395549047608254,87.5,30,70,25,100,0,100,0,0,0,8.3,3,6,6,5,6,6,6,4,4,6,5,6,4,1
"239",684,65,60,-1.50776595135483,-0.0395549047608254,87.5,30,70,25,100,0,100,0,0,0,8.3,4,5,6,5,6,6,4,6,2,6,2,6,3,1
"240",684,65,60,-1.50776595135483,-0.0395549047608254,87.5,30,70,25,100,0,100,0,0,0,8.3,3,5,6,6,5,6,4,2,2,6,6,4,4,1
"241",685,65,30,-0.0632668604873644,-0.578366591480043,68.8,20,30,91.7,100,100,100,100,0,0,41.7,5,6,4,2,2,6,3,2,4,3,3,4,5,0
"242",687,95,80,1.13536004470054,0.143641068723709,81.2,70,70,83.3,91.7,100,100,100,11.1,88.9,25,6,7,5,4,5,6,3,6,5,6,4,6,4,4
"243",688,45,65,-1.74595463123192,-1.83379782153582,78.1,0,0,25,50,0,0,0,0,0,8.3,2,6,6,4,5,6,2,4,2,5,4,6,5,5
"244",700,60,65,-1.984143311109,0.143641068723709,90.6,70,80,100,100,0,100,66.7,0,0,50,6,4,6,2,5,6,6,6,6,5,5,6,4,3
"245",701,65,45,-0.547327726044017,-1.2949861348166,71.9,0,20,25,100,0,0,0,0,0,33.3,6,7,6,4,4,6,5,5,4,3,6,7,4,3
"246",703,55,75,-0.305297293265691,-1.11717827819926,84.4,40,20,25,91.7,0,66.7,0,0,0,8.3,5,5,5,6,3,6,5,4,4,4,5,6,3,3
"247",704,80,55,1.13536004470054,0.499256781958393,90.6,70,80,100,100,100,100,100,0,88.9,41.7,5,7,7,4,4,4,2,4,2,6,5,4,4,3
"248",706,85,45,-1.74595463123192,0.682452755442927,87.5,0,10,66.7,66.7,100,100,100,0,22.2,33.3,7,7,6,4,6,7,4,7,7,1,6,7,4,5
"249",707,100,75,0.897171364823454,1.22126444216214,96.9,90,70,25,100,100,100,100,11.1,88.9,50,5,5,5,4,6,6,5,6,4,6,6,6,3,1
"250",708,40,65,0.413110499266802,0.321448925341051,78.1,0,0,25,91.7,66.7,100,100,66.7,100,33.3,6,6,6,4,5,6,4,5,5,5,5,5,2,NA
"251",708,40,65,0.413110499266802,0.321448925341051,78.1,0,0,25,91.7,66.7,100,100,66.7,100,33.3,5,6,6,5,5,7,5,3,5,5,5,5,1,1
"252",709,65,75,0.655140932045128,1.22126444216214,56.2,40,30,25,100,0,33.3,33.3,0,0,33.3,5,7,7,7,5,7,5,6,3,7,7,7,5,1
"253",709,65,75,0.655140932045128,1.22126444216214,56.2,40,30,25,100,0,33.3,33.3,0,0,33.3,6,7,4,6,4,7,5,7,4,5,6,7,5,1
"254",711,60,35,-0.0632668604873644,-1.11717827819926,78.1,10,10,25,75,0,100,0,0,0,41.7,5,6,6,6,4,6,2,6,4,5,6,6,3,3
"255",712,60,50,-0.0632668604873644,1.03806846867761,90.6,10,20,25,91.7,0,0,0,0,0,25,6,5,5,4,5,6,5,4,4,6,5,5,4,3
"256",713,70,60,0.174921819389719,0.499256781958393,78.1,30,10,50,75,100,100,100,22.2,0,33.3,5,5,3,7,5,6,3,4,3,5,5,5,4,3
"257",714,70,70,0.897171364823454,1.03806846867761,93.8,60,80,100,100,0,100,100,0,0,33.3,5,6,6,4,2,7,5,5,2,6,5,7,3,4
"258",715,65,75,1.13536004470054,1.22126444216214,90.6,0,10,58.3,75,100,0,100,22.2,0,33.3,4,4,6,3,4,4,3,4,3,5,4,5,4,4
"259",717,75,70,0.413110499266802,0.143641068723709,59.4,0,0,100,100,100,100,100,11.1,11.1,16.7,5,1,4,6,5,6,4,5,3,6,6,4,3,2
"260",718,100,80,1.13536004470054,0.499256781958393,81.2,90,60,25,75,0,100,100,11.1,66.7,50,5,7,3,4,4,6,2,4,5,5,5,6,4,3
"261",719,55,55,-2.22617374388733,-1.65598996491848,53.1,0,10,66.7,66.7,100,100,100,88.9,55.6,25,4,7,7,5,6,5,7,6,5,1,4,7,4,4
"262",719,55,55,-2.22617374388733,-1.65598996491848,53.1,0,10,66.7,66.7,100,100,100,88.9,55.6,25,5,7,6,5,5,6,6,7,5,3,4,6,4,4
"263",720,60,60,-1.984143311109,-0.217362761378167,93.8,60,80,66.7,83.3,0,33.3,0,0,0,16.7,4,4,7,6,5,6,3,5,4,3,6,5,3,3
"264",722,50,50,-0.7855164059211,-2.37260950825504,90.6,20,60,25,75,0,0,0,0,0,33.3,2,6,6,1,6,7,2,6,2,5,7,7,3,3
"265",722,50,50,-0.7855164059211,-2.37260950825504,90.6,20,60,25,75,0,0,0,0,0,33.3,2,7,5,6,6,7,5,6,1,5,5,7,2,4
"266",722,50,50,-0.7855164059211,-2.37260950825504,90.6,20,60,25,75,0,0,0,0,0,33.3,2,7,7,6,6,5,3,3,2,3,2,5,2,1
"267",724,80,55,0.897171364823454,1.57688015539683,93.8,0,10,33.3,100,0,33.3,0,0,0,16.7,2,5,7,2,2,2,6,5,1,2,6,6,4,3
"268",725,80,75,-0.0632668604873644,1.76007612888136,96.9,90,100,91.7,100,100,100,100,100,100,83.3,5,5,7,3,6,4,6,7,5,7,6,7,5,5
"269",727,50,45,-1.26573551857651,-0.395170617995509,81.2,40,10,25,50,0,0,0,0,0,8.3,4,6,7,4,4,6,5,4,2,2,4,2,2,4
"270",728,60,35,-1.984143311109,0.321448925341051,84.4,0,0,33.3,100,0,66.7,0,0,0,33.3,6,3,6,7,6,3,3,6,5,3,6,6,2,3
"271",729,55,70,-1.02370508579818,-0.756174448097385,100,20,30,33.3,91.7,0,100,0,0,0,41.7,1,7,6,6,6,6,5,4,1,6,5,6,4,3
"272",730,80,85,-0.305297293265691,-0.0395549047608254,87.5,70,40,41.7,100,0,33.3,0,0,0,33.3,4,6,6,5,6,7,2,4,2,5,6,7,3,1
"273",731,70,45,0.174921819389719,0.321448925341051,93.8,0,0,25,91.7,0,100,100,0,0,41.7,5,7,7,6,7,7,7,6,3,3,6,7,2,4
"274",731,70,45,0.174921819389719,0.321448925341051,93.8,0,0,25,91.7,0,100,100,0,0,41.7,5,5,7,7,7,7,6,6,3,3,3,7,4,3
"275",732,75,80,0.897171364823454,0.143641068723709,93.8,70,100,33.3,100,0,0,0,0,0,41.7,6,6,6,6,3,6,5,5,6,6,5,6,4,1
"276",734,90,45,0.897171364823454,1.03806846867761,96.9,0,0,25,100,0,0,0,0,0,25,3,2,5,6,5,6,6,4,1,5,5,3,3,2
"277",735,80,85,0.897171364823454,-1.83379782153582,93.8,100,50,25,91.7,33.3,100,100,44.4,66.7,50,3,6,6,6,5,6,4,4,2,6,5,4,4,2
"278",736,55,65,-0.7855164059211,-0.395170617995509,78.1,0,10,58.3,83.3,100,100,100,0,0,41.7,5,5,7,3,7,6,6,1,1,5,5,5,4,2
"279",738,75,70,1.13536004470054,0.682452755442927,75,40,70,25,83.3,0,33.3,0,0,0,25,5,7,6,6,3,6,3,5,2,6,5,6,2,2
"280",740,80,65,0.897171364823454,0.499256781958393,100,90,100,25,100,0,100,100,11.1,33.3,25,5,7,6,5,6,6,4,6,3,6,5,6,4,2
"281",742,35,65,0.413110499266802,-0.0395549047608254,100,30,90,25,100,66.7,100,100,11.1,11.1,16.7,6,6,5,6,3,6,6,6,6,6,6,6,4,2
"282",742,35,65,0.413110499266802,-0.0395549047608254,100,30,90,25,100,66.7,100,100,11.1,11.1,16.7,6,5,6,4,5,6,6,5,5,6,5,6,3,2
"283",743,50,70,-1.50776595135483,-0.756174448097385,9.4,0,0,25,25,0,0,0,0,0,33.3,6,7,1,7,2,4,2,6,6,7,7,4,3,1
"284",744,50,40,-0.7855164059211,-0.395170617995509,84.4,40,30,58.3,58.3,0,100,0,0,0,33.3,7,7,7,7,5,7,5,4,7,5,5,7,3,3
"285",745,100,75,1.13536004470054,0.682452755442927,96.9,80,90,25,91.7,0,100,100,0,0,33.3,2,4,7,5,5,6,3,4,2,5,6,6,4,2
"286",746,85,55,1.13536004470054,-0.217362761378167,90.6,100,90,83.3,100,100,100,100,22.2,22.2,50,5,5,6,7,6,6,4,5,4,5,6,7,4,1
"287",747,70,30,-0.0632668604873644,-0.578366591480043,71.9,0,30,58.3,58.3,0,100,100,0,0,33.3,7,7,4,6,4,6,6,5,6,5,5,6,4,3
"288",749,65,50,-0.305297293265691,1.22126444216214,81.2,0,0,83.3,83.3,100,100,100,11.1,11.1,16.7,6,6,6,5,5,6,5,6,6,5,5,6,4,4
"289",751,85,80,0.174921819389719,-0.578366591480043,96.9,60,50,25,100,0,100,0,0,0,16.7,5,5,4,2,4,7,5,5,4,5,5,5,5,2
"290",753,35,45,0.413110499266802,-0.217362761378167,93.8,80,90,25,91.7,100,100,100,11.1,77.8,33.3,3,6,5,6,5,6,2,4,2,4,5,6,4,3
"291",756,55,35,0.174921819389719,-0.0395549047608254,84.4,50,100,25,91.7,0,100,0,0,0,25,1,4,6,6,6,6,6,6,2,4,5,6,2,0
"292",757,90,80,0.897171364823454,0.499256781958393,93.8,60,50,83.3,100,100,100,100,44.4,33.3,25,4,6,6,6,5,7,6,5,4,4,3,5,4,0
"293",758,100,100,1.13536004470054,1.57688015539683,93.8,100,100,25,100,0,66.7,100,22.2,11.1,50,6,6,6,3,6,6,2,5,5,6,4,5,5,3
"294",760,85,70,-0.0632668604873644,-1.2949861348166,90.6,10,20,91.7,91.7,0,100,100,0,11.1,33.3,7,7,7,3,4,6,6,6,6,7,5,7,5,2
"295",761,50,65,-0.547327726044017,-1.2949861348166,75,90,100,33.3,91.7,0,0,0,0,0,0,5,4,6,6,5,6,5,5,4,5,4,5,4,3
"296",761,50,65,-0.547327726044017,-1.2949861348166,75,90,100,33.3,91.7,0,0,0,0,0,0,1,4,6,7,4,5,4,4,4,1,4,6,4,5
"297",762,55,65,-1.984143311109,-1.11717827819926,43.8,0,0,25,91.7,0,100,0,0,0,25,1,6,1,4,4,5,4,4,3,3,6,4,4,3
"298",763,70,65,-1.74595463123192,-2.91142119497426,96.9,0,0,58.3,58.3,100,100,66.7,11.1,11.1,33.3,5,7,5,5,5,7,4,3,6,5,5,5,4,5
"299",764,75,65,-0.0632668604873644,-1.83379782153582,90.6,0,50,33.3,100,0,0,0,0,0,33.3,7,7,2,2,5,6,4,5,5,7,3,5,5,1
"300",766,75,45,0.174921819389719,-0.217362761378167,96.9,30,20,25,100,0,100,100,0,0,58.3,5,6,6,3,6,7,5,4,2,6,4,7,4,1
"301",767,65,55,-1.50776595135483,-0.756174448097385,75,0,0,25,91.7,0,33.3,0,0,0,25,2,6,3,4,5,7,7,7,2,6,4,7,4,5
"302",768,60,55,-1.50776595135483,-0.578366591480043,81.2,10,0,25,100,0,100,0,0,0,25,4,5,6,4,5,6,4,5,2,5,4,5,3,1
"303",769,75,60,1.13536004470054,0.682452755442927,78.1,80,90,25,100,0,100,0,0,0,16.7,5,5,7,3,5,6,5,2,3,7,5,4,3,2
"304",770,60,65,1.13536004470054,0.682452755442927,87.5,50,70,25,100,0,0,0,0,11.1,25,2,4,6,4,5,4,5,4,3,5,5,6,1,0
"305",771,55,50,-1.26573551857651,-0.756174448097385,87.5,30,40,25,100,0,33.3,0,0,0,25,4,4,6,5,6,4,4,4,2,6,4,5,4,2
"306",773,60,65,0.655140932045128,0.499256781958393,93.8,60,100,58.3,100,0,100,66.7,0,11.1,58.3,4,4,5,3,5,5,4,4,2,4,5,6,3,1
"307",774,70,35,-1.26573551857651,-0.0395549047608254,87.5,0,0,50,58.3,0,0,0,0,0,25,4,4,7,5,5,7,4,4,1,7,4,6,4,0
"308",775,85,35,-1.02370508579818,-0.395170617995509,90.6,60,60,25,100,0,0,0,0,0,41.7,2,6,7,6,6,7,7,6,1,6,6,7,4,4
"309",778,80,40,-0.547327726044017,-0.756174448097385,21.9,0,30,25,66.7,0,33.3,0,0,0,25,2,5,7,7,6,7,5,4,1,3,5,5,4,1
"310",780,50,35,-0.0632668604873644,1.03806846867761,50,0,70,83.3,91.7,0,0,0,11.1,11.1,33.3,6,6,6,6,6,6,5,5,2,5,4,6,1,2
"311",781,80,50,-1.74595463123192,-1.83379782153582,46.9,10,20,25,100,0,0,0,0,0,33.3,3,6,7,4,6,6,6,5,3,6,6,6,3,0
"312",781,80,50,-1.74595463123192,-1.83379782153582,46.9,10,20,25,100,0,0,0,0,0,33.3,1,6,7,4,6,6,3,4,2,7,5,5,3,1
"313",781,80,50,-1.74595463123192,-1.83379782153582,46.9,10,20,25,100,0,0,0,0,0,33.3,1,5,7,4,6,6,5,5,1,6,5,2,2,1
"314",782,75,85,-0.547327726044017,0.860260612060269,100,60,70,75,75,100,100,100,33.3,0,50,4,6,6,6,5,6,2,4,4,6,4,5,4,4
"315",785,80,60,0.413110499266802,-0.756174448097385,90.6,70,60,100,100,100,100,100,11.1,33.3,41.7,6,7,7,6,6,3,6,7,7,7,7,7,4,5
"316",786,90,75,0.655140932045128,-0.0395549047608254,93.8,30,60,100,100,100,100,100,100,100,33.3,6,6,6,6,6,6,5,5,4,6,5,6,5,3
"317",787,45,35,-0.7855164059211,-0.578366591480043,68.8,0,0,33.3,66.7,33.3,33.3,0,0,0,8.3,5,5,5,5,5,6,6,5,6,5,3,6,4,4
"318",789,85,75,-0.547327726044017,1.22126444216214,90.6,10,50,100,100,100,100,66.7,44.4,44.4,41.7,5,5,4,3,5,7,4,7,5,6,6,6,5,4
"319",790,75,80,-0.305297293265691,-0.217362761378167,62.5,60,70,91.7,100,100,100,100,11.1,11.1,58.3,3,6,3,7,6,6,2,6,2,3,3,6,4,3
"320",791,90,85,1.13536004470054,-0.0395549047608254,96.9,100,100,100,100,100,100,100,100,100,50,6,6,5,5,6,5,5,5,5,5,5,4,5,2
"321",792,80,75,1.13536004470054,0.682452755442927,93.8,100,80,100,100,100,100,100,33.3,33.3,25,6,7,7,4,5,6,3,5,2,6,6,4,4,3
"322",793,45,65,-1.26573551857651,-1.2949861348166,56.2,0,60,25,83.3,0,0,0,0,0,25,5,5,5,5,5,5,3,5,5,4,6,6,4,1
"323",795,85,80,1.13536004470054,0.499256781958393,84.4,90,100,100,100,100,100,100,22.2,11.1,58.3,5,4,3,4,5,6,3,4,3,6,5,7,4,2
"324",796,55,20,-1.26573551857651,0.860260612060269,96.9,0,0,25,58.3,0,33.3,0,0,0,33.3,4,7,6,5,7,7,4,4,4,4,4,4,4,0
"325",796,55,20,-1.26573551857651,0.860260612060269,96.9,0,0,25,58.3,0,33.3,0,0,0,33.3,1,4,4,4,4,6,5,4,5,4,4,6,3,1
"326",796,55,20,-1.26573551857651,0.860260612060269,96.9,0,0,25,58.3,0,33.3,0,0,0,33.3,3,5,5,7,4,7,2,4,4,4,4,5,5,1
"327",797,50,55,0.174921819389719,1.39907229877949,93.8,80,50,25,100,100,100,100,33.3,44.4,25,6,7,7,7,3,5,5,6,6,7,7,7,5,0
