id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,declaremaj,changingmaj,commonmaj,howbalancdist,underforty,averagpersdist,typicalsucdist,typicalunsuc,genderhappens,oppgender,govpolicydont,unfairfavorgen,risefallgender,uniquegender,govpolicybad,SEC532,SEC533,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh
69607,Fall17,9/27/2017 17:12,9/27/2017 18:02,50,1,1,2,4,Political Science,5,4,5,0,N/A,0,2,1,0,1,2,N/A,2,94 hours,5,Spanish,1,I have participated in similar experiments using REP for another sociology class taken at Foothill.,"Yes,  I have been in the REP before and this is my original REP account",3,Chef Manager,1,8,4,2,2,1,1,2,3.2,Babysitter,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/20/1997,6,20,Mexico,Mexico,El Salvador,El Salvador,CA,3,Mexican,3,Salvadorian,1,2,10,3,[Decline to Answer],7,1,6,2,2,6,6,6,4,5,5,2,5,3,7,6,6,2,6,2,3,2,2,2,6,6,"I define a mentor to be someone that you look for, for inspiration for something that you are passionate for.","The most important thing that I would hope to receive from a mentor is guidance, inspiration, and advice.",I would hope to achieve my full potential and receive some sort of validation from my ideal mentor.,2,[Decline to Answer],2,1,1,"No, I am not considering changing my declared major.",Uncertainty of what they want to really do in their lives academically and professionally.,5,1,30,0,35,5,2,2,5,3,5,6,70,28,5,4,6,4,5,6,5,6,7,2,4,2,2,Statistics,"1, 2, 5","Algebra in 2013, Geometry in 2014",[Decline to Answer],3,4
70210,Fall17,9/27/2017 21:11,9/27/2017 21:53,42,1,0,0,1,Biology,5,4,3,1,N/A,1,5,1,0,1,3,N/A,1,9 (currently getting 6 more this semester),5,[Decline to Answer],0,N/A,"Yes,  I have been in the REP before and this is my original REP account",5,Ayurvedic Doctor,5,12,5,1,14,1,1,0,4,Manager,2,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/5/2000,6,17,India,Bombai,India,Ubeer,CA,4,Indian,4,Indian,2,1,10,1,[Decline to Answer],6,1,3,4,5,4,5,4,4,4,4,3,4,6,5,4,4,5,5,5,4,5,5,4,4,5,Someone that helps you get through your problems and demonstrates what to do in different problems.,[Decline to Answer],Developing the qualities of success,1,Better grades and excelling in sports,2,2,2,No,[Decline to Answer],40,2,20,15,10,4,5,3,4,3,4,5,85,28,7,5,5,2,5,5,5,5,6,5,5,4,1,Calculus AB,"1, 2, 3, 4","Algebra I in 2013, Geometry in 2014, Algebra II in 2015, Pre-Calculus/Trigonometry in 2016, Calculus in 2017",N/A,4,1
70216,Fall17,10/2/2017 17:07,10/2/2017 17:22,15,1,1,3,4,Health Science,5,5,5,0,n/a,1,4,1,0,1,6,n/a,1,51,5,english,0,[Decline to Answer],"Yes,  I have been in the REP before and this is my original REP account",4,Networking,1,11,5,2,11,1,1,2,2.6,hair stylist,4,4,8,n/a,5,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3/3/1996,6,21,vietnam,vietnam,vietnam,vietnam,CA,4,vietnamese,4,vietnamese,2,1,10,3,[Decline to Answer],6,1,1,1,3,3,7,7,6,6,6,6,6,4,1,4,4,4,4,3,3,3,7,5,5,4,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,1,no,not meant for them,50,1,55,25,35,7,4,1,7,4,5,7,165,35,4,6,5,4,6,7,5,4,7,5,5,4,2,Elementary Statistics,"1, 2, 5","Algebra 2011, Geometry 2012, Statistics 2015",[Decline to Answer],3,3
70339,Fall17,9/27/2017 22:18,9/27/2017 22:50,32,1,1,2,4,Psychology,3,3,4,0,N/A,1,2,1,0,1,7,Catholic,2,58,5,English,1,REP,"Yes,  I have been in the REP before and this is my original REP account",2,JSR Micro Employee,1,6,3,2,14,1,1,2,3.5,Lowe's Employee,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/9/1997,6,20,"Firebaugh, CA, USA","San Jose, California, USA","San Jose, CA, USA","Sunnyvale, CA, USA",CA,3,N/A,3,N/A,2,1,10,3,[Decline to Answer],4,1,2,2,2,6,6,6,5,5,5,2,5,3,6,5,3,2,6,4,2,2,5,3,5,5,Someone who motivates you to do better in life and shows you the right direction to go.,The right path I should be on to achieve my goal in life.,What I want to do with my future.,1,"Advice with my future and different relationships. Also, staying in school to achieve my goals.",2,1,1,No because I find Psychology very interesting and I've changed it multiple times,Do not find the major interesting anymore,30,1,15,40,0,5,4,5,6,5,6,6,85,37,6,6,6,6,6,2,4,5,6,6,2,6,2,Statistics,"1, 2, 3, 5","Algebra in 2010, Geometry in 2011, Pre-Calculus in 2013, Statistics in 2016",[Decline to Answer],4,2
70459,Fall17,9/27/2017 10:12,9/27/2017 11:03,51,1,1,5,6,Kinesiology,5,5,5,0,N/A,1,2,5,0,1,2,N/A,2,273,4,[Decline to Answer],0,N/A,"Yes,  I have been in the REP before and this is my original REP account",5,Business Management,3,3,2,2,14,1,1,2,3.31,Certified Nurse Assistant,2,4,8,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/2/1993,7,23,"Manila, Philippines","Manila, Philippines","Bulacan, Philippines","Bulacan, Philippines",CA,4,Filipino,4,Filipino,2,1,10,5,[Decline to Answer],5,1,4,2,1,7,6,5,6,6,6,1,6,6,7,7,6,1,6,2,1,5,6,5,6,4,A mentor is someone there to guide and help you get in the right direction and is there for support.,To receive good advice and make sure I am making the right decisions for myself.,"Goals could be to earn my undergraduate degree, possibly continue with graduate school and find a career I would enjoy.",2,[Decline to Answer],2,1,1,No because I already graduated with a B.S.,Wanted to change career paths.,30,1,30,40,25,6,5,3,2,5,5,6,125,32,6,5,5,6,5,6,3,3,5,5,6,5,2,calculus,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,5
70558,Fall17,10/6/2017 8:40,10/6/2017 8:53,13,1,1,2,4,"Cognitive Science, Biopsychology",4,4,4,1,n/a,0,2,1,0,1,6,n/a,1,60,5,Chinese,1,stanford,"Yes,  I have been in the REP before and this is my original REP account",1,don't know,1,3,1,2,1,1,1,2,3.5,nanny,4,4,8,n/a,1,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",8/23/1997,6,20,"guangzhou, china","guangzhou, china","guangzhou, china","guangzhou, china",ca,4,chinese,4,chinese,2,2,10,4,[Decline to Answer],2,1,1,2,1,7,6,7,6,6,6,4,5,6,7,7,6,1,7,2,2,2,6,3,7,5,guidance and support,experience,experience,2,[Decline to Answer],2,1,1,already did,"lack of interest, passion, relevance to their life and goals",30,1,50,30,0,3,5,4,6,4,4,7,110,33,5,6,6,2,6,6,5,7,6,5,6,5,1,calculus 2,"1, 2, 3, 4, 5",calculus 2 - present,[Decline to Answer],5,5
70615,Fall17,9/29/2017 17:20,9/29/2017 18:06,46,1,1,5,3,sociology,5,5,5,1,N/A,1,2,1,0,1,6,N/A,1,"I have a BA in English Literature. At Foothill, I have 80+ credits.",5,"Mandarin, preschool level",1,"REP twice before, 1 for a psychology class, and 1 for another sociology class. I also participate in the yougov.com surveys","Yes,  I have been in the REP before and this is my original REP account",5,diplomat,5,14,3,2,14,3,1,2,4,Translator from Chinese to English,4,4,7,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/21/1952,5,65,"Tianjing, China","Beijing, China","?, China","Shanghai, China",HI,4,N/A,4,N/A,1,2,10,5,[Decline to Answer],7,1,1,1,1,7,7,6,6,6,4,1,6,5,7,7,7,1,6,1,1,1,2,2,7,7,"An knowledgeable adviser who helps a student in his/her specified field, and in many cases, the mentor establishes a more personal relationship with the student and supports the student in all areas of his/her life.","Specifically, help with math. As an older student, I do not need a mentor/mentee relationship that helps with my personal well-being.","A mutual relationship of respect, and help with math, for example.",2,[Decline to Answer],3,2,1,No.,A student is taking different classes from different departments to determine what kind of major to pursue.,30,2,50,45,35,6,6,6,2,6,3,7,160,36,2,2,5,1,6,5,7,3,6,2,6,2,2,Statistics in the 70s at UCR,6,Statistics in the 70s,Statistics in the 70s,3,1
70978,Fall17,10/6/2017 6:40,10/6/2017 6:54,14,1,1,1,3,Psychology,3,3,5,1,N/A,1,4,7,0,1,6,N/A,1,68,5,English,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",5,Commander of the Sherrifs Dept.,6,9,3,2,14,1,1,2,4,Social Worker,4,2,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/18/1992,5,24,Mexico,Mexico,Tennessee,Tennessee,CA,3,N/A,2,He's black.,3,2,10,3,[Decline to Answer],1,1,1,4,1,7,7,7,3,3,3,2,4,2,7,7,7,1,5,1,1,1,1,1,7,7,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,1,1,Yes,More money and precieved stability in another field.,0,1,50,0,0,5,7,1,7,4,1,7,50,32,4,4,5,3,5,5,7,4,7,2,4,4,2,Algebra,"1, 2, 5, 6",[Decline to Answer],[Decline to Answer],5,1
71155,Fall17,9/27/2017 13:46,9/27/2017 14:05,19,1,1,1,3,Psychology and Sociology,5,5,5,1,N/A,1,2,1,0,1,6,N/A,1,47,5,English,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",7,N/A,7,1,1,2,14,4,1,2,4,Unemployed,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",7/31/1987,6,30,"Ohio, USA","Kentucky, USA",No relationship.,No relationship.,KY,1,N/A,6,No relationship.,1,2,10,3,N/A,4,1,1,1,1,7,4,7,6,6,6,1,6,3,7,7,7,1,1,1,1,1,2,2,7,6,A guide and confidante.,Encouragement and support.,Stress relief.,2,N/A,2,1,1,"No, I love my major.",Finding a new interest.,0,1,35,25,50,7,6,3,1,6,2,6,110,31,5,4,6,5,7,6,7,5,6,5,5,4,2,Statistics,"1, 2, 5",Statistics 2016,N/A,4,1
71353,Fall17,10/2/2017 8:51,10/2/2017 11:07,136,1,1,2,3,Biology Science,3,3,3,0,N/A,1,4,4,0,1,2,N/A,7,not sure,4,english,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",7,Cable guy,1,10,4,2,8,3,1,2,2.7,"preschool, daycare Provider",3,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",4/24/1991,5,26,Mexico,"mexico, California",Mexico,"Mexico, San Jose",CA,3,N/A,3,N/A,2,1,10,7,GED in process,5,1,5,3,3,5,6,6,6,5,4,3,6,4,4,4,4,1,6,4,3,6,5,5,6,6,counselor,the motivation,"increased motavation, better thinking skills, social skils, better grades",2,[Decline to Answer],2,2,2,[Decline to Answer],find intrest in a new career,65,1,65,50,50,7,4,5,5,5,6,5,230,37,7,5,5,1,6,7,4,6,6,3,4,2,2,NA,6,[Decline to Answer],[Decline to Answer],3,1
71404,Fall17,10/1/2017 20:05,10/1/2017 20:31,26,1,1,1,3,Linguistics,5,5,5,1,N/A,1,3,1,0,1,4,N/A,1,59.5 quarter units,5,English/Bangla,1,Stanford REP Fall 2016,"Yes,  I have been in the REP before and this is my original REP account",6,Real Estate Broker,5,12,5,2,1,1,1,2,3.95,Unemployed,4,4,8,N/A,6,"South Asian, Bengali",n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1/23/1998,6,19,"Narayanganj, Bangladesh","Narayanganj, Bangladesh","Ranadia, Bangladesh","Mymensingh, Bangladesh",CA,4,"South Asian, Bengali",4,"South Asian, Bengali",2,2,10,3,N/A,8,1,1,1,1,6,6,3,6,6,6,2,5,2,7,7,7,1,7,2,1,1,2,6,7,6,"A mentor is someone who gives you information you need to guide you in the right direction, or helps you find your path and grow.",A step in the right direction.,Conducting research.,1,We have been working towards entering academia.,2,2,1,No because I'm enjoying what I'm studying and where it's taking me.,"Job availability after graduation, whether or not it requires grad school, a change in interests.",0,1,60,40,0,7,3,1,6,5,5,7,100,34,5,5,6,2,5,6,5,6,7,7,2,1,2,N/A I have not taken any math classes since high school.,"1, 2, 3, 5","Algebra in 2012, Geometry in 2013, Trigonometry in 2014, Statistics in 2016.",N/A,4,1
71407,Fall17,9/27/2017 16:24,9/27/2017 16:49,25,1,1,1,2,School Psychology,5,5,5,1,N/A,1,5,3,0,1,6,N/A,1,34.5,5,English,0,I've only participated in Stanford's REP.,"Yes,  I have been in the REP before and this is my original REP account",7,N/A,5,6,4,2,14,1,1,2,3.824,Electric Company Admin,1,7,8,N/A,7,N/A,"Norwegian, Swedish, German, Scottish, English and Filipina","Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/26/1998,6,18,"Redwood City, CA, USA","San Jose, CA, USA",N/A,N/A,CA,1,European mix,4,Filipino,2,1,10,3,[Decline to Answer],5,1,3,6,3,5,3,5,5,6,6,1,6,5,7,7,7,2,5,1,1,3,5,6,5,5,A mentor is someone you look to for support.,"The idea that I am not alone, there is someone I can always count on.",Boost my confidence and help me get a step closer to my dream job,1,I stepped out of my comfort zone and I am able to open up about how I feel. I'm not afraid to stand up for what I believe in.,2,1,1,No because I finally found my passion.,They settle due to pressure and have not found what they are passionate about yet.,30,1,40,45,20,5,3,2,5,2,5,6,135,28,7,6,7,6,6,7,3,2,7,2,5,3,2,AP Statistics,"1, 2, 3, 5","Algebra  in 2010 and 2012, Geometry in 2011, Pre-Calculus in 2013, Statistics in 2014",[Decline to Answer],3,1
71413,Fall17,9/27/2017 14:44,9/27/2017 15:31,47,1,1,1,3,Communications,4,4,3,1,N/A,1,2,3,0,1,2,N/A,2,45,5,English,1,I participated with the Stanford REP at Foothill,"Yes,  I have been in the REP before and this is my original REP account",5,Realtor,5,11,4,2,14,1,1,2,3.7,Stay at home mom,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/22/1998,6,19,"Palo Alto, California, United States","San Carlos, California, United States","San Francisco, California, United States","San Francisco, California, United States",CA,1,N/A,1,N/A,1,2,10,3,[Decline to Answer],6,1,3,4,4,6,7,7,5,4,6,3,6,5,6,6,6,2,6,2,5,3,5,6,6,2,Someone who is mentoring you in a class,That I know they are supporting me,To get a good grade,2,[Decline to Answer],2,2,1,"No, because I like my major",They find something they are more interested in or their other major was too hard for them,45,1,45,45,35,6,5,2,4,5,3,7,170,32,5,5,6,5,7,7,6,6,6,3,4,2,2,Stats,5,2016,[Decline to Answer],4,1
71506,Fall17,9/27/2017 18:58,9/27/2017 19:30,32,1,1,1,3,Sociology / English,5,4,5,1,NA,1,2,1,0,1,2,NA,7,65 units,5,English,0,NA,"Yes,  I have been in the REP before and this is my original REP account",3,Janitorial,3,6,4,2,6,2,1,2,3.54,Social Media,4,7,8,NA,7,NA,African and Native American,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/24/1987,6,30,"Michigan, United States","Oakland CA, US","Oakland CA, US","Oakland CA, US",CA,6,African and Native American,6,African and Native American,1,2,10,3,[Decline to Answer],5,1,2,1,1,7,7,7,6,6,6,2,6,5,7,7,7,2,6,1,2,2,2,3,6,6,Someone who inspires me to be the best version of myself,"Confidence, knowledge, and inspiration",[Decline to Answer],2,NA,2,1,1,[Decline to Answer],The courses are not as interesting as they thought they would be / loss of interest or passion in major,25,1,40,25,25,6,6,4,4,5,5,5,115,35,6,5,6,6,6,6,5,3,6,6,5,3,2,NA,"1, 2",2017,NA,3,2
71545,Fall17,10/6/2017 13:20,10/6/2017 13:49,29,1,1,2,3,"sociology, nursing",3,3,3,0,n/a,1,4,6,0,1,7,Catholic,1,18,4,English,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",2,Hotel Maintenance,2,14,1,2,3,1,1,2,2,Stay home mom,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",10/8/1991,7,25,"Tepic, Nayarit, Mexico","Tepic, Nayarit, Mexico","Apatzingan, Michoacan, Mexico","Apatzingan, Michoacan, Mexico",CA,3,N/A,3,N/A,3,1,10,3,[Decline to Answer],4,1,2,3,4,6,7,7,6,6,6,1,6,7,5,4,4,5,4,3,4,5,5,7,6,6,Someone who gives you advise,[Decline to Answer],Getting good advise to success,2,[Decline to Answer],2,2,2,Not to sure about my major,They are intrested in other fields,50,1,50,50,50,3,1,6,1,1,1,5,200,18,7,7,6,1,6,7,6,3,6,7,5,1,2,Pre Algebra,1,Pre Algebra 2014,2014,2,2
71614,Fall17,10/5/2017 11:48,10/5/2017 13:03,75,1,1,2,2,Sociology,4,3,4,1,N/A,1,3,1,0,1,6,N/A,1,40,5,english,1,I have done other experiments on this program,"Yes,  I have been in the REP before and this is my original REP account",7,N/A,1,1,3,2,14,1,1,2,2.8,home maker,4,3,6,salvadorian,7,n/a,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",11/15/1997,6,19,"San Salvador, El Salvador, Central America","San Salvador, El Salvador, Central America",N/A,N/A,CA,3,N/A,3,n/a,1,2,10,3,N/A,2,1,2,2,2,6,6,6,5,4,4,2,5,3,3,5,5,3,6,2,3,3,5,5,6,5,A person who advises someone which choices to make,The most important thing would be having someone to help guide me,[Decline to Answer],2,[Decline to Answer],2,,1,No,They are not happy with what they choose,20,1,20,20,15,6,4,3,5,5,4,7,75,34,2,3,1,1,4,7,4,6,4,1,5,1,2,Algebra,1,[Decline to Answer],[Decline to Answer],5,1
71629,Fall17,9/27/2017 11:26,9/27/2017 12:00,34,1,1,1,3,Sociology,4,4,4,1,N/A,1,4,6,0,1,6,N/A,1,49.5,5,English,1,School and REP,"Yes,  I have been in the REP before and this is my original REP account",6,Investment Banker,3,8,4,2,14,1,1,2,40,Interior Designer,3,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/6/1998,6,19,"Kansas City, MO, United States","Aspen, CO, United States","Plainview, NY, United States","Plainview, NY, United States",CA,1,N/A,1,N/A,1,2,10,3,[Decline to Answer],5,1,3,3,2,6,6,6,6,6,6,3,5,5,6,6,6,1,6,2,2,2,5,4,5,5,Someone that helps and advises another person with less experience.,Guidance.,"Graduating, getting a job, etc.",1,[Decline to Answer],2,2,1,"No, I like my major.",If they like a different subject better.,30,1,35,35,25,6,3,3,6,5,3,5,125,31,6,5,6,6,6,5,7,3,6,3,5,5,2,Statistics,"1, 2, 3, 5","Algebra in 2012-13, Geometry in 2013-14, Algebra/Trigonometry in 2014-15, Pre-Calculus in 2015-16, and Statistics in 2016-17.",[Decline to Answer],4,1
71683,Fall17,9/28/2017 13:55,9/28/2017 14:35,40,1,1,1,3,Sociology,3,3,3,1,N/A,1,5,5,0,1,2,N/A,2,31,5,English,1,REP online,"Yes,  I have been in the REP before and this is my original REP account",7,Software Engineer,7,5,4,2,14,1,1,2,4,Computer Technician,3,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",12/28/1997,6,19,"Saigon, Vietnam","Saigon, Vietnam","Saigon, Vietnam","Saigon, Vietnam",CA,4,Vietnamese,4,Vietnamese,3,1,10,3,[Decline to Answer],6,1,3,3,1,4,6,6,5,6,6,2,6,4,6,6,5,2,5,2,3,3,3,3,6,6,Someone with knowledge in an area that you are interested in. Someone that can guide you in the right direction.,I would hope to learn something new that I can apply to my everyday life.,Becoming more productive and goal oriented.,2,[Decline to Answer],2,1,1,"Yes, my transfer school offers more majors","Unsure of what to do, unsure of their interests",15,1,40,50,0,5,3,2,5,4,5,5,105,29,2,2,6,3,6,5,6,5,6,4,4,3,2,Elementary Statistics,"1, 2, 3, 5","Geometry in 2013, Algebra in 2014, Pre-calculus/Trigonometry in 2015, Statistics in 2016",[Decline to Answer],3,1
71722,Fall17,9/30/2017 10:40,9/30/2017 11:01,21,1,1,1,3,Sociology,4,4,4,1,N/A,1,5,7,0,1,2,N/A,7,63.5,5,yes,0,[Decline to Answer],"Yes,  I have been in the REP before and this is my original REP account",2,Auto Repair Facility - Owner,2,11,4,2,8,3,1,2,3.93,Cosmotologist/Business Owner,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",5/25/1964,6,53,"Torrence, CA U.S.","Redondo Beach, CA U.S.","Redondo Beach, CA U.S.","Redondo Beach, CA U.S.",CA,1,"English, Irish",1,Spanish and Italian,1,2,10,3,[Decline to Answer],5,1,1,1,1,6,6,6,6,5,5,1,6,5,6,6,6,2,6,2,2,3,3,3,5,5,Someone you can look to for support and guidance,Guidance,N/A,2,[Decline to Answer],2,2,1,N/A,[Decline to Answer],20,2,40,40,20,5,5,7,6,4,5,6,120,38,5,4,5,2,5,6,4,6,5,4,4,2,2,Intermediate Algebra (GE Required Math class),"1, 2",Intermediate Algebra 1989,[Decline to Answer],4,1
71830,Fall17,10/6/2017 20:26,10/6/2017 20:39,13,1,1,2,3,Psychology,5,5,5,1,na,1,1,1,0,1,7,Spiritual,7,54,5,Enlgish,1,REP Previous Course,"Yes,  I have been in the REP before and this is my original REP account",2,Retail,2,3,1,2,2,1,1,2,3.77,Retail,4,1,8,na,7,na,na,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",9/16/1980,6,37,"Pinedale, CA","Pinedale, CA","North Hollywood, CA","Fresno, CA",CA,5,NA,1,NA,2,2,10,7,[Decline to Answer],5,1,1,1,1,6,7,7,5,5,5,2,5,3,6,6,6,1,6,1,1,2,6,6,6,6,"A person who helps shape and mold you academically, professionally, or personally","Inspiration, Advice, Direction","Career Planning, Staying Moitvated",2,[Decline to Answer],4,1,1,"No, set on Psychology",Not feeling like they will enjoy the career opportunities afforded to their selected major,15,1,15,15,15,6,6,2,2,4,2,7,60,29,6,2,6,4,5,6,5,6,6,4,6,2,2,n/A,1,Algebra 2014,N/A,3,1
71884,Fall17,9/26/2017 21:15,9/26/2017 21:49,34,0,1,2 years,3,nursing program,5,5,5,0,China,0,4,5,2,1,6,N/A,1,37,3,Chinese,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",1,Chef,1,2,4,2,3,3,0,2,3.75,housewife,3,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",6/27/1987,3,30,"Zhejiang, China","Zhejiang, China","Zhejiang, China","Zhejiang, China","Zhejiang, China",4,N/A,4,N/A,2,1,10,6,[Decline to Answer],7,1,6,4,3,6,4,6,5,5,5,5,4,5,5,4,3,3,4,5,4,3,5,4,6,6,Mentor like a guider help me figure something out for somehow.,respect and understand,can understand me and help me,1,[Decline to Answer],2,2,1,[Decline to Answer],[Decline to Answer],40,1,55,30,40,2,2,2,5,2,5,4,165,22,5,4,6,4,4,7,3,6,5,5,6,5,2,n/a,5,[Decline to Answer],[Decline to Answer],5,5
