id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,ADHD,learndisability,skinallergy,headinjury,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,handedness,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,fatigue,teethclench,templesach,mouthwide,jawjoint,clickjoint,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,grindwakeful,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,childunder18,clenchwakeful,grindteeth,clenchteeth,dentition,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,baldistribution,operlaptop,operphone,phonecard,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,mancomplete,specialfavor,innocentremark,womeasily,qualitypure,womcherish,womcontrol,womexagg,womfaircomp,fewwomteas,womsuperior,feminists,womrefined
71527,Sum17,7/10/2017 17:41,7/10/2017 18:02,21,0,1,2,3,Sociology,5,5,5,0,Mexico,0,2,1,1,1,2,N/A,2,78,5,Spanish,1,Previous REP surveys and experiments,"Yes,  I have been in the REP before and this is my original REP account",2,Waiter,3,7,2,1,3,1,1,0,0,0,0,2,2.88,Nanny,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5221995,6,22,"Orizaba, Veracruz, Mexico","Orizaba, Veracruz, Mexico","Orizaba, Veracruz, Mexico","Orizaba, Veracruz, Mexico","Orizaba, Veracruz",2,2,2,2,2,2,3,Hispanic,3,Hispanic,6,2,2,10,4,N/A,5,1,1,2,1,6,6,6,6,6,6,2,6,2,1,2,2,2,5,6,6,6,2,5,2,5,3,5,2,7,7,2,1,2,1,A person that teaches someone else. Someone that inspires.,Skills and wisdom,Obtaining skills and knowledge,1,I have obtain social skills and interpersonal qualities that allow me to be a qualified candidate in any work environment,2,2,2,1,2,2,5,5,2,3,2,6,2,6,5
71635,Sum17,7/6/2017 19:34,7/6/2017 19:54,20,1,1,2,7,anthropology,5,4,5,1,n/a,1,7,4,0,1,6,n/a,1,65-70,5,english,0,n/a,"Yes,  I have been in the REP before and this is my original REP account",7,don't know,4,3,1,1,14,2,1,0,0,0,0,2,3.5 +,caregiver,1,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/7/1982,5,34,"brainerd, mn, united states","brainerd, mn, united states",n/a,n/a,mn,2,2,2,2,2,2,1,white,1,scandinavian,1,2,2,10,3,n/a,4,1,2,7,2,2,2,2,6,6,6,3,5,2,2,2,2,2,7,2,2,2,6,2,3,6,7,6,6,3,3,5,3,1,1,"someone who guides you ,  and provides you a blueprint to move forward",life lessons and wisdom to cope with aging,"coping with my own death as well as others , stress, anxieties and fears.",2,n/a,2,2,2,3,5,4,4,6,3,3,2,4,1,2,3
71812,Sum17,6/26/2017 14:26,6/26/2017 14:40,14,0,1,3,4,accounting,2,2,3,0,Vietnam,0,6,5,2,1,1,n/a,1,60,3,Vietnamese,0,n/a,"Yes,  I have been in the REP before and this is my original REP account",2,auto repair tech,1,4,1,2,14,3,1,0,0,0,0,2,3,housewife,3,4,8,n/a,5,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/11/1985,3,32,vietnam,vietnam,vietnam,vietnam,vietnam,2,2,2,2,2,2,4,n/a,4,n/a,2,1,2,10,3,none,7,1,6,4,4,5,3,5,4,4,5,5,4,1,2,2,2,2,5,5,5,4,5,4,4,5,4,4,4,4,5,5,1,1,1,someone to look up to,right and wrong decision in life,moral issues,1,Correct way to deal with daily issues,2,1,7,4,4,4,4,4,5,4,5,4,4,5,4
72061,Sum17,7/3/2017 13:10,7/3/2017 14:06,56,1,1,4,5,Psychology and Respiratory Therapy,5,4,4,0,N/A,1,4,5,0,1,2,N/A,6,116,5,[Decline to Answer],1,Here online with Stanford Research Experience Program (REP) and drug/asthma studies with Allergy and Asthma Associates of Northern California,"Yes,  I have been in the REP before and this is my original REP account",5,CPA,5,7,5,2,14,3,1,0,0,1,1,2,3.46,Registered Nurse,1,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/24/1972,4,45,"Milton, MA, US","Milton, MA, US","Presque Isle, ME, US","Presque Isle, ME, US",IL,1,1,1,2,2,1,1,Scottish and Italian,1,English and Cherokee Indian,3,2,2,10,7,Certificate in Medical Assisting from a vocational college,3,1,1,1,1,7,7,7,6,6,6,1,6,2,2,1,1,1,5,6,6,6,2,5,2,3,3,3,3,5,5,2,1,3,1,I define a mentor as someone I trust with more experience than I that is able to guide me to better myself and/or my skills.,The most important thing I would hope to get out of a mentoring relationship as a mentee would be to prove to them that I have learned what they taught me and would now be able to assist others as a mentor.,"The goals I would hope to work towards with my ideal mentor would be to absorb their information and knowledge, expand my mind and ideas, and apply all of this to my career, education and life in general.",1,The benefits I have received out of having this mentorship are having a person to get quality advice from and proper guidance as well. They have helped me with working towards my goals of higher education and a career instead of just a job.,2,1,1,5,3,5,2,3,2,4,5,3,5,6,1
72196,Sum17,6/28/2017 19:28,6/28/2017 19:55,27,1,1,2,3,Fire Technology & Psychology,4,4,4,0,n/a,0,2,1,0,1,2,n/a,2,55,4,spanish,1,REP,"Yes,  I have been in the REP before and this is my original REP account",3,Foreman,1,9,4,1,14,1,1,0,0,0,0,2,3,Housekepper,4,3,1,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/1/1989,6,27,Michoacan Mexico,Pastor Ortis Michoacan,Michoacan Mexico,Pastor Ortis Michoacan,California,1,2,2,2,2,2,3,Mexican,3,Mexican,2,1,2,10,4,[Decline to Answer],6,1,1,1,1,7,7,7,4,4,4,3,6,2,2,3,3,3,7,5,6,6,3,3,3,5,6,3,3,6,6,4,1,5,2,someone that shows one the rite way of doing things,The knowledge,Being as successful as my mentor or even more,1,Growing as a person,2,2,5,3,4,7,3,7,3,7,3,2,1,4,1
73243,Sum17,7/5/2017 11:01,7/5/2017 11:15,14,1,1,7,7,Biology,2,2,2,1,N/A,1,2,1,0,1,6,N/A,1,200+,5,English,1,REP with foothill sociology,"Yes,  I have been in the REP before and this is my original REP account",6,Engineer,6,11,5,2,5,2,1,1,0,0,0,2,2.8,Child Psychologist,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,6/13/1992,7,25,"Pittsburgh, PA","Scranton, PA","New York, NY","Warren, NJ",CA,1,1,2,1,1,1,1,N/A,1,N/A,2,1,1,10,5,[Decline to Answer],4,1,2,2,2,6,3,6,5,5,5,2,5,2,1,1,1,1,3,6,6,6,2,6,2,2,2,5,5,5,5,2,2,6,2,A guide,Valuable learning experience,"Becoming a more whole, grounded person",1,Always learning,2,2,3,2,2,4,5,5,2,4,3,3,4,6,5
73477,Sum17,7/3/2017 12:54,7/3/2017 13:32,38,0,1,2 years,7,Psychology,1,1,1,0,Japan,0,3,1,2,1,6,N/A,1,12,3,Japanese,1,Stanford Autism program,"No,  I have been in the REP before and made a new account.  If so STOP-log out and contact the REP Admin with your course number, section, or CRN.",2,Own Dry Cleaning business,2,11,2,2,14,3,1,0,0,0,0,2,I don't know the number but A+,Same as my father,2,4,1,N/A,1,N/A,Japanese,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/5/1969,5,48,"Kanagawa, Japan","Kanagawa, Japan","Kanagawa, Japan","Kanagawa, Japan","Tokyo, Japan",2,2,2,2,2,2,4,Japanese,4,Japanese,2,2,2,10,4,N/A,7,1,2,6,2,7,7,7,5,5,5,4,4,1,2,2,2,2,3,6,6,5,1,5,2,2,2,2,2,6,6,2,2,5,1,"Mentor who possess a leadership, respect, and understanding people",Respect,Change the way I think to more possibilities,2,NA,2,2,2,4,2,3,3,4,4,2,4,3,5,5,5
73507,Sum17,6/29/2017 22:36,6/29/2017 22:56,20,1,1,2,3,Psychology,4,4,4,0,N/A,1,3,6,0,1,6,N/A,1,58.5,5,N/A,1,University of Montana Depression and Memory Study,"Yes,  I have been in the REP before and this is my original REP account",1,FedEx carrier,5,10,4,2,1,1,1,0,0,0,1,2,3.53,Social Security Administration,2,7,1,N/A,5,N/A,"Italian, Vietnamese, Mexican, French, Native American","Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2,4/15/1997,6,20,Vietnam,Vietnam,"East Los Angeles California, United States of America","Oregon, United States of America",CA,2,2,2,2,2,2,4,Vietnamese,6,"Mixed: Italian, Hispanic, Native American,",2,1,2,10,3,N/a,6,1,5,2,2,7,7,7,4,4,5,3,6,2,2,2,2,2,3,7,7,7,1,7,1,1,1,1,1,6,6,1,2,5,2,Someone who will forever inspire me and reassure me why everything is worth it in the end.,Not wasting my time.,Not sure.,1,Learning adult responsibilities that my parents didn't want to teach me.,2,2,4,1,1,2,7,5,1,3,1,1,7,7,5
73540,Sum17,7/5/2017 16:14,7/5/2017 16:23,9,1,1,1,2,Biological Sciences,5,5,5,0,N/A,1,4,1,0,1,7,Catholic,2,6.5,5,[Decline to Answer],1,REP for a different class,"Yes,  I have been in the REP before and this is my original REP account",7,N/A,2,14,2,2,3,1,1,0,0,0,0,2,4,Does not work,2,7,8,N/A,4,N/A,Noreweigan and FIlipino,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/8/1995,6,21,"Manila, Philippines","Manila, Philippines",N/A,N/A,CA,1,1,1,1,1,1,4,Filipino,1,Norwegian,2,1,1,10,3,[Decline to Answer],4,1,1,1,1,7,7,7,6,6,6,2,6,2,1,1,1,1,5,5,5,5,3,5,2,3,3,2,2,7,7,3,1,6,2,[Decline to Answer],[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,1,,,,,,,,,,,,,
73612,Sum17,6/29/2017 11:39,6/29/2017 12:42,63,0,1,7~8 years,7,Psychology,1,1,1,0,South Korea,0,4,5,2,1,2,N/A,6,22,1,Korean,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",1,Janitor,1,2,2,2,14,3,0,0,0,0,0,2,3.75,Housekeeper,3,4,8,N/A,3,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/2/1982,4,34,South Korea,South Korea,South Korea,South Korea,South Korea,1,1,2,2,2,2,4,N/A,4,N/A,2,1,2,10,4,N/A,4,1,1,1,1,5,5,5,2,3,2,2,5,1,2,1,2,1,5,5,5,4,4,5,3,4,3,3,4,6,5,3,2,8,1,A mentor is a wise person who has knowledge and understanding. He or she can give some advice to others.,"Kindness, understanding, knowledge",[Decline to Answer],1,[Decline to Answer],2,2,3,2,2,2,5,4,3,3,4,2,4,4,3
73756,Sum17,6/26/2017 21:27,6/26/2017 22:13,46,1,1,1,2,Psychology,3,3,4,0,N/A,0,4,1,0,1,6,N/A,1,16.5,5,Spanish,1,[Decline to Answer],"Yes,  I have been in the REP before and this is my original REP account",1,"Acura Customer Service, Cook",5,11,4,1,14,1,1,0,0,0,0,2,1.9,High School Teacher,2,7,1,N/A,7,N/A,"White, Mexican","Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/11/1996,4,20,"Santa Clara, California, United States","Santa Clara, California, United States","Guamuchil, Sinaloa, Mexico","Guamuchil, Sinaloa, Mexico",CA,2,2,2,2,2,2,1,White,3,Mexican,5,1,2,10,1,[Decline to Answer],6,1,1,1,1,5,5,4,6,4,6,1,6,2,2,2,2,2,4,2,1,1,6,1,7,4,6,6,6,4,4,4,1,5,2,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],2,2,1,1,3,3,1,1,1,1,4,4,4,1,1
73828,Sum17,7/2/2017 12:32,7/2/2017 12:48,16,0,1,2,4,Nursing,4,3,3,0,Mexico,0,4,1,1,1,2,N/A,2,60,3,Spanish,0,N/A,"Yes, this is my first time in the REP",1,Business Owner,1,11,5,2,11,1,1,0,0,0,0,2,3,Stay At Home Mom,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/24/1995,6,21,"Jalisco,Mexico","Jalisco, Mexico","Michoacan,Mexico","Michoanan, Mexico","Jalisco,Mexico",2,2,2,2,2,2,3,Mexican,3,Mexican,2,1,2,10,3,[Decline to Answer],6,1,2,2,2,6,6,6,3,3,2,2,5,2,2,2,2,2,5,6,6,5,2,6,2,3,5,5,5,6,6,5,2,5,2,Someone who is teaching you something. Someone you are learning from.,Good quality learning.,[Decline to Answer],1,[Decline to Answer],2,2,5,2,3,2,2,4,2,4,5,2,5,6,4
73963,Sum17,7/7/2017 14:18,7/7/2017 15:03,45,0,1,10,7,French Studies and Psychology,5,5,5,1,Canada,0,4,3,1,1,2,N/A,2,200,5,Spanish,1,Stanford University REP,"Yes,  I have been in the REP before and this is my original REP account",7,I do not know.,3,14,3,1,5,2,1,0,0,0,0,2,3.65,Secretary,2,7,8,N/A,7,N/A,Multiethnic: North American (United States) and Hispanic/Latino (Central American).  Multiracial: White/Caucasian and Indigenous/Native American from Central America,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/18/1976,7,40,"Puerto Cabezas, Nicaragua","Puerto Cabezas and Managua, Nicaragua",I do not know him.,I do not know him.,"Ontario, Canada",2,2,2,2,2,2,3,Her ethnicity is Latino/Hispanic but her race is mixed (Caucasian and Native [Central] American).,6,I do not know him.,2,1,2,10,5,[Decline to Answer],6,1,2,2,2,6,6,6,6,6,5,3,4,2,2,2,2,2,5,6,6,5,2,6,1,3,2,5,5,6,5,2,1,6,2,A mentor is someone who gives someone guidance and advice as well as teaches and inspires.,Guidance and help with questions about career and school.,Getting good grades and not giving up on school.,2,I do not have a mentor.,4,1,2,3,3,4,2,4,3,4,4,5,2,6,2
74062,Sum17,6/27/2017 0:39,6/27/2017 1:01,22,0,1,1,2,undecided,3,3,3,0,China,0,2,1,2,1,6,N/A,1,64,3,Chinese,0,[Decline to Answer],"Yes,  I have been in the REP before and this is my original REP account",5,Math teacher,5,9,2,1,14,1,1,0,0,0,0,2,4,English teacher,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,4/12/1998,6,19,China,China,China,China,China,2,1,2,2,2,2,4,Chinese,4,Chinese,2,1,2,10,3,[Decline to Answer],3,1,3,1,1,6,6,6,4,5,4,3,5,2,2,2,2,2,5,7,7,5,1,1,1,1,1,1,2,6,6,2,3,2,1,someone who guide you spiritually and physically,meaning of life and study,become an acknowledge person,1,I start to love life after her teaching,2,2,2,4,3,5,5,3,2,4,3,2,6,5,6
74353,Sum17,7/6/2017 20:38,7/6/2017 20:53,15,1,1,1,3,Health Science,5,4,4,1,N/A,1,5,5,0,1,4,N/A,1,40,5,English,0,N/A,"Yes,  I have been in the REP before and this is my original REP account",3,Bank Manager,3,6,2,2,14,3,1,0,0,0,0,2,3.58,Cashier,3,3,2,N/A,7,n/a,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,11/26/1981,6,35,"San Juan, Puerto Rico","Rio Piedras, Puerto Rico","Corcoran, California, USA","San Jose, California, USA",CA,2,2,2,2,2,2,3,Puerto Rican,3,Puerto Rican/American,3,2,2,10,3,n/a,5,1,2,2,2,6,6,6,5,5,5,1,5,1,2,2,2,2,6,6,6,6,2,5,1,4,5,6,6,5,2,2,1,5,2,A mentor is someone who is available to guide you when you need help.,"I hope a mentor can help me when I feel demotivated and need a ""push"" to feel motivated.",I hope I can develop better study skills and organizational skills.,2,n/a,2,1,2,1,1,2,4,7,4,3,2,6,5,5,3
74407,Sum17,7/3/2017 11:36,7/3/2017 12:10,34,0,1,4,5,Biological Sciences,3,3,3,0,Lithuania,0,8,5,1,1,6,N/a,1,80,5,Lithuanian,1,Stanford.,"Yes,  I have been in the REP before and this is my original REP account",5,Construction,6,8,4,2,14,1,1,0,0,0,0,2,3,Registered dental assistant,3,1,8,N/a,7,N/a,N/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,7/4/1994,6,22,"Kaunas, Lithuania.","Kaunas, Lithuania.","Kaunas, Lithuania","Kaunas, Lithuania",N/a,2,2,2,2,2,1,1,European,1,European,1,2,1,10,3,N/a,7,1,5,6,3,3,2,5,6,6,6,1,6,2,1,1,1,2,7,3,2,2,5,2,2,5,5,6,6,2,1,4,1,1,2,Mentor is someone who you can talk to and somebody you look up to. Who helps you and makes you feel good about yourself.,Just find myself as a person and have a clear mind set.,Just find my own happiness.,1,Got my future goals figured out.,2,1,1,6,4,7,1,5,5,5,7,5,4,3,1
74428,Sum17,7/7/2017 12:22,7/7/2017 12:38,16,0,1,1,3,Psycology,2,2,3,1,"China, Guangdong province",0,4,5,2,1,6,N/A,5,45,3,Chinese,1,[Decline to Answer],"Yes,  I have been in the REP before and this is my original REP account",7,N/A,7,14,4,1,14,2,1,0,0,0,0,2,2.51,N/A,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,3/4/1997,3,20,"Guangzhou, Guangdong, China","Guangzhou, Guangdong, China","Guangzhou, Guangdong, China","Guangzhou, Guangdong, China","Guangdong, China",2,2,2,2,2,2,4,N/A,4,N/A,2,2,2,10,3,[Decline to Answer],6,1,4,4,4,4,4,4,3,3,3,3,4,2,1,2,2,2,5,5,4,3,4,4,4,4,4,4,4,4,4,4,1,7,2,"As friend, as teacher and as leader.",Trust each other.,[Decline to Answer],2,[Decline to Answer],2,,6,4,4,4,4,4,4,4,4,4,4,4,5
74635,Sum17,7/7/2017 14:39,7/7/2017 15:20,41,1,1,6,8,Biological Sciences,5,5,4,1,N/A,1,2,1,0,1,3,N/A,1,300 quarter units,5,English,1,"Stanford REP (last quarter), and University of California, Irvine","Yes,  I have been in the REP before and this is my original REP account",6,Software engineer,5,11,4,2,14,1,1,0,0,0,0,2,3.5,homemaker (unemployed),4,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/13/1990,7,27,"Bangalore, Karnataka, India","Bangalore, Karnataka, India","Shimoga, Karnataka, India","Shimoga, Karnataka, India",CA,2,2,2,2,2,2,4,N/A,4,N/A,3,2,2,10,5,N/A,4,1,3,1,1,7,7,7,6,6,6,2,6,2,2,2,2,2,5,7,7,7,1,7,1,2,1,2,2,7,6,2,1,5,2,A mentor is someone who inspires and motivates you and is a good source of advice and support.,"As a mentee, the most important thing I would hope to get is concrete advice as to how to develop and achieve my goals.",I would hope to work toward more personal goals such as improving my self-confidence and more career-related goals such as getting into a reputable graduate program and finding a good research position.,1,"I have mainly received support and encouragement. He reminds me that I have the ability to achieve many things. We did not create any concrete goals, but he has offered some advice as to how to select a path for graduate school.",2,2,5,3,3,3,3,5,4,5,3,1,6,3,5
75079,Sum17,6/27/2017 14:34,6/27/2017 15:32,58,0,1,1,2,Business,3,3,3,0,China,0,6,1,2,0,6,N/A,1,12,3,Chinese,0,N/A,"Yes, this is my first time in the REP",2,business,2,3,3,1,14,1,1,0,0,0,0,2,3,Business,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,15-Jun-96,6,21,China,China,China,China,China,2,2,2,2,1,1,4,N/A,4,N/A,2,1,2,10,3,[Decline to Answer],5,1,2,2,2,5,5,5,5,4,3,2,6,2,2,2,2,2,5,5,5,4,5,4,5,5,5,5,5,5,3,4,1,5,2,someone i can trust to take advice from,"wisdom, knowledge, skills and expertise.",communication skills and expanding viewpoints,1,The benefits I have of having someone in my life to mentor me is being able to see different viewpoints and think of solutions to solve obstacles.,,,3,1,1,2,3,2,1,2,2,2,4,,5
75094,Sum17,6/25/2017 21:18,6/25/2017 21:47,29,1,1,"*At the moment, still pursuing to transfer by next year.",3,Linguistics/Foreign Languages,5,5,4,0,N/A,1,2,7,0,1,6,N/A,7,55,5,N/A,0,N/A,"Yes, this is my first time in the REP",3,Electrician,1,1,2,1,1,1,1,1,0,0,0,2,3.6,N/A,4,9,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/3/1998,6,18,N/A,[Decline to Answer],N/A,N/A,CA,3,3,3,3,3,3,4,N/A,4,N/A,5,1,3,10,3,*Mentioned above,3,1,4,4,1,7,7,4,6,6,6,5,6,2,3,3,3,3,5,5,5,4,2,4,4,5,6,7,7,4,2,3,2,5,1,A mentor is a type of individual who serves to be an asset for the apprentice/mentee to become the best.,The most important thing for me to get something out of a mentoring relationship as a mentee is to gain respect and be praised of my unique ability;,"1) To create either a short-term or a long-term goal; 2) To evaluate and assess the problems, and how to ""tackle them"" in order to be successful",1,[Decline to Answer],2,1,,,3,,5,6,3,,4,,4,,
75100,Sum17,6/26/2017 0:13,6/26/2017 0:27,14,1,0,0,1,n/a,3,2,3,1,N/A,1,4,6,0,1,6,N/A,1,3,4,English,0,N/A,"Yes, this is my first time in the REP",1,N/A,1,11,4,2,14,1,1,0,0,0,0,0,3.8,N/A,3,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/19/2000,6,16,China,China,China,China,CA,2,2,2,2,2,2,4,Chinese,4,Chinese,2,1,2,10,1,[Decline to Answer],6,1,2,2,2,5,4,5,3,4,5,4,4,2,2,2,2,2,6,5,5,4,3,3,3,3,3,3,6,6,5,5,1,5,1,[Decline to Answer],[Decline to Answer],[Decline to Answer],2,[Decline to Answer],,2,2,4,3,3,3,3,4,2,2,3,2,4,4
75103,Sum17,6/27/2017 0:40,6/27/2017 1:08,28,0,1,one,3,undeclared,3,3,2,1,China,0,5,3,1,0,6,N/A,7,60,3,Chinese,0,[Decline to Answer],"Yes,  I have been in the REP before and this is my original REP account",3,Business,3,6,4,1,14,1,1,0,0,0,0,2,4,teacher,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/16/1997,5,20,Anhui province of China,An Hui province of China,Anhui of China,Anhui of China,Shanghai of China,1,2,3,3,1,3,4,Asian,4,Asian,2,1,2,2,3,[Decline to Answer],8,1,6,4,3,4,5,6,5,4,4,3,6,2,2,2,2,2,5,6,6,5,4,5,3,3,6,6,7,5,5,4,3,6,1,"patient, responsible and educated",friend and also a advisor,knowledge and open my eyes,1,knowledgeable and thoughtful,,,4,4,4,7,5,4,3,5,6,4,4,3,4
75106,Sum17,6/26/2017 7:39,6/26/2017 8:04,25,1,1,0,2,Science,4,4,4,0,N/A,1,3,1,0,1,6,NA,2,NA,5,Spanish,0,N/A,"Yes, this is my first time in the REP",2,Hauler,1,10,2,2,9,3,1,0,0,0,0,2,NA,Swing manager at McDonald's,2,3,1,NA,7,NA,NA,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/22/1993,6,24,"Mexico City, Mexico","Colima, M?©xico","Acapulco, M?©xico",Acapulco,CA,2,2,1,2,2,2,3,NA,3,NA,1,1,2,10,3,[Decline to Answer],6,1,2,2,2,5,5,6,5,5,5,4,5,2,2,2,2,2,5,6,6,6,2,5,2,5,5,5,5,3,5,3,2,5,2,Someone you turn to and seek guidance from,Someone to talk to when things get difficult,Finishing school,2,[Decline to Answer],1,2,3,4,5,6,2,4,2,5,5,6,2,5,4
75109,Sum17,6/26/2017 7:45,6/26/2017 8:02,17,1,1,3,5,nursing,5,5,5,1,N/A,1,5,3,0,1,2,n/a,7,70,5,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",2,Self employed logger,2,4,1,2,14,2,1,0,0,0,1,2,3.7,stay at home mom,1,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11896,1,21,"Watsonville, CA, USA","Watsonville, CA, USA",ohio,florida,CA,2,2,2,2,2,2,1,n/a,1,n/a,1,1,1,10,4,[Decline to Answer],6,1,6,6,6,6,6,2,6,6,6,1,6,1,1,2,2,2,5,5,5,5,3,3,6,4,5,5,5,5,3,5,2,5,1,Someone more experienced than you who guides you and teaches you,I would want help with the aspects of my job that I struggle with.,Proficiency in the field of study or work that I am in.,2,I do not have a mentor,2,1,2,3,6,6,3,4,5,4,5,4,3,2,4
75112,Sum17,6/26/2017 8:20,6/26/2017 8:53,33,1,1,1,2,early childhood ebucation,4,4,5,1,NA,1,2,1,0,1,2,NA,5,15,5,english,0,NA,"Yes, this is my first time in the REP",6,"Engineer then self employed, invented variometer and started own company",5,9,5,2,14,4,1,0,0,0,0,2,4,homemaker,4,1,8,NA,7,NA,NA,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,4/13/1959,1,58,"Burlington, Vermont USA","Burlington, Vermont, USA","Huntington, Indiana, USA","Huntington Indiana, USA",CO,2,2,2,2,2,1,1,NA,1,NA,2,1,2,10,3,NA,2,1,1,1,1,7,7,7,6,5,5,4,3,1,2,2,2,2,3,3,7,7,1,6,5,2,1,3,3,5,3,2,2,6,2,A mentor guides and helps you to achieve your goals.,helping to keep me o course,"not sure. Right now my main goal is weight loss, giving up sugar",2,NA,2,2,1,1,1,1,1,3,1,1,4,7,1,7,1
75115,Sum17,6/26/2017 17:18,6/26/2017 17:41,23,1,1,6+,7,Biological Science,3,3,3,1,n/a,0,2,1,0,1,6,n/a,1,a lot,4,vietnamese,0,n/a,"Yes, this is my first time in the REP",3,General Manager at Manufacturing Company,7,10,2,2,5,3,1,0,0,0,0,2,2.8,Quality inspector for manufacturing company,2,4,8,n/a,5,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,1/11/1987,1,30,Vietnam,Vietnam,Vietnam,Vietnam,CA,2,2,2,2,2,2,4,Vietnamese,4,Vietnamese,1,1,2,10,5,n/a,6,1,4,5,3,4,5,5,4,4,4,2,5,2,2,2,2,2,3,6,6,5,2,5,4,3,4,3,3,5,5,5,1,1,1,"A mentor is a person who coaches you and teaches you how to do things. They are more than just a tutor, they are someone who is a good role model as well.",A genuine mentor who is willing to always help and personally want you to succeed.,I want to find the person that understands me and really wants the best for me.,1,I developed a friendship beyond just work. I really hope for their mental and physical well-being. We both teach each other what we believe is correct and genuinely care for one another.,2,2,1,1,1,5,1,4,1,1,1,1,1,3,1
