repID,user,date_joined,last_login
78235,2186,3/11/2018 20:48,3/11/2018 20:48
78241,2164,3/9/2018 6:18,3/9/2018 6:18
78244,2226,3/16/2018 2:05,3/16/2018 2:05
78247,2141,3/4/2018 22:05,3/4/2018 22:05
78253,2073,2/16/2018 20:59,2/16/2018 20:59
78256,2146,3/5/2018 9:04,3/5/2018 9:04
78259,2059,2/14/2018 5:06,2/14/2018 5:06
78262,2060,2/14/2018 6:50,2/16/2018 0:30
78265,2006,2/3/2018 1:33,2/3/2018 1:33
78268,1940,1/18/2018 0:14,1/18/2018 0:30
78271,2046,2/12/2018 18:20,2/12/2018 18:20
78274,2471,6/13/2018 18:52,6/13/2018 18:52
78277,2125,2/27/2018 5:56,3/15/2018 14:29
78283,1955,1/20/2018 23:35,1/24/2018 19:01
78286,2013,2/5/2018 3:32,2/5/2018 3:32
78289,2169,3/9/2018 22:00,3/14/2018 15:43
78292,2135,3/3/2018 2:41,3/15/2018 23:32
78298,2117,2/26/2018 1:05,2/26/2018 1:05
78301,2177,3/10/2018 22:41,3/10/2018 22:41
78304,2174,3/10/2018 7:11,3/10/2018 7:11
78307,1990,1/31/2018 0:25,3/16/2018 1:35
78310,2089,2/21/2018 3:18,2/21/2018 3:18
78316,2114,2/25/2018 18:07,2/25/2018 18:07
78325,2260,3/16/2018 21:32,3/16/2018 21:32
78328,2254,3/16/2018 20:17,3/16/2018 20:17
78334,2215,3/15/2018 20:41,3/15/2018 20:41
78340,2246,3/16/2018 16:57,3/16/2018 21:37
78343,2049,2/12/2018 23:29,2/12/2018 23:29
78346,2212,3/15/2018 19:18,3/15/2018 19:18
78349,2039,2/10/2018 19:14,2/10/2018 19:14
78352,2079,2/18/2018 18:23,2/18/2018 18:23
78355,2227,3/16/2018 2:28,3/16/2018 2:28
78358,2030,2/8/2018 8:00,2/8/2018 8:00
78364,2198,3/14/2018 1:03,3/14/2018 1:18
78367,2192,3/13/2018 3:13,3/13/2018 3:13
78373,2204,3/15/2018 1:23,3/15/2018 1:23
78376,2152,3/7/2018 4:30,3/7/2018 4:30
78382,2032,2/9/2018 2:51,2/13/2018 20:21
78385,2202,3/14/2018 22:24,3/14/2018 22:24
78391,2205,3/15/2018 2:29,3/15/2018 2:29
78394,2190,3/12/2018 21:39,3/16/2018 7:45
78397,2189,3/12/2018 5:26,3/12/2018 5:26
78406,2228,3/16/2018 2:34,3/16/2018 2:34
78409,2656,7/21/2018 1:39,7/21/2018 1:39
78412,2200,3/14/2018 18:53,3/14/2018 18:53
78415,2232,3/16/2018 3:55,3/16/2018 3:55
78418,1969,1/24/2018 20:49,1/24/2018 20:49
78427,2075,2/16/2018 23:38,2/16/2018 23:38
78436,2194,3/13/2018 7:18,3/13/2018 7:18
78439,2010,2/4/2018 8:35,2/4/2018 8:35
78442,2157,3/7/2018 23:53,3/7/2018 23:53
78445,2193,3/13/2018 5:43,3/13/2018 5:43
78448,2239,3/16/2018 6:41,3/16/2018 6:41
78457,2126,2/27/2018 18:48,3/16/2018 1:29
78460,2121,2/27/2018 1:39,3/15/2018 5:53
78463,2218,3/15/2018 22:28,3/15/2018 22:28
78466,2120,2/27/2018 1:10,2/27/2018 1:10
78469,2180,3/11/2018 2:13,3/11/2018 2:13
78472,2217,3/15/2018 22:02,3/16/2018 21:25
78475,2176,3/10/2018 20:33,3/10/2018 20:33
78481,2144,3/5/2018 0:44,3/5/2018 0:44
78484,2259,3/16/2018 21:30,3/16/2018 21:30
78487,2014,2/5/2018 18:43,2/5/2018 18:43
78490,2138,3/3/2018 21:21,3/3/2018 21:21
78493,1953,1/20/2018 21:16,1/20/2018 21:16
78496,2143,3/5/2018 0:26,3/5/2018 0:26
78499,2149,3/6/2018 2:15,3/6/2018 2:15
78508,2168,3/9/2018 20:45,3/9/2018 20:45
78523,1996,1/31/2018 22:11,1/31/2018 22:11
78529,2238,3/16/2018 5:06,3/16/2018 5:06
78532,2181,3/11/2018 3:58,3/11/2018 3:58
78538,1986,1/30/2018 3:13,1/30/2018 3:13
78541,2081,2/19/2018 18:47,2/19/2018 18:47
78547,1987,1/30/2018 5:01,1/30/2018 5:01
78556,1998,2/1/2018 1:21,3/28/2018 6:32
78565,2043,2/12/2018 4:16,2/12/2018 4:20
78568,2167,3/9/2018 19:17,5/4/2018 15:48
78571,2096,2/21/2018 22:21,2/21/2018 22:21
78577,2250,3/16/2018 19:19,3/16/2018 19:19
78580,2255,3/16/2018 20:19,3/16/2018 20:19
78583,2225,3/16/2018 0:59,3/16/2018 2:09
78586,2207,3/15/2018 3:47,3/15/2018 14:46
78589,2018,2/6/2018 0:44,2/6/2018 0:44
78592,2237,3/16/2018 4:53,3/16/2018 4:53
78595,2038,2/10/2018 18:45,4/9/2018 13:53
78598,2004,2/2/2018 22:07,4/4/2018 21:49
78601,2005,2/2/2018 22:47,3/14/2018 17:38
78604,2151,3/7/2018 2:41,3/7/2018 2:41
78607,2211,3/15/2018 16:58,3/15/2018 16:58
78613,2258,3/16/2018 21:19,3/16/2018 21:19
78625,2000,2/1/2018 4:28,2/1/2018 4:28
78628,2090,2/21/2018 3:27,2/21/2018 3:27
78634,2015,2/6/2018 0:25,3/16/2018 2:46
78640,2382,5/15/2018 3:03,5/15/2018 3:03
78649,2220,3/15/2018 23:08,3/15/2018 23:08
78658,2085,2/20/2018 2:59,3/13/2018 22:12
78664,2197,3/13/2018 22:28,3/15/2018 16:18
78673,2069,2/16/2018 9:46,2/16/2018 9:46
78679,2021,2/6/2018 23:55,2/6/2018 23:55
78685,2068,2/16/2018 6:27,2/16/2018 6:27
78688,2113,2/25/2018 6:52,2/25/2018 6:52
78691,2056,2/13/2018 23:57,2/14/2018 17:37
78694,2003,2/2/2018 20:28,2/2/2018 20:28
78697,2054,2/13/2018 20:33,2/13/2018 20:33
78700,2163,3/9/2018 1:32,3/9/2018 1:32
78703,2110,2/24/2018 19:33,2/24/2018 19:33
78706,2040,2/10/2018 23:31,2/10/2018 23:31
78709,2111,2/25/2018 5:08,2/25/2018 5:08
78718,2084,2/19/2018 23:55,2/19/2018 23:55
78721,2094,2/21/2018 20:51,2/21/2018 20:51
78724,2214,3/15/2018 19:55,3/15/2018 19:55
78727,2036,2/10/2018 2:40,2/16/2018 6:12
78730,2771,10/6/2018 7:06,10/6/2018 7:06
78736,2170,3/9/2018 23:25,3/9/2018 23:25
78739,2179,3/11/2018 1:25,3/11/2018 1:25
78745,2161,3/8/2018 22:29,3/8/2018 22:29
78754,2140,3/4/2018 20:05,3/4/2018 20:05
78757,2074,2/16/2018 22:11,2/16/2018 22:11
78760,2219,3/15/2018 22:46,3/15/2018 23:08
78763,2009,2/4/2018 8:33,2/5/2018 17:06
78766,2022,2/7/2018 2:19,4/28/2018 22:07
78769,2142,3/4/2018 22:33,7/1/2018 5:16
78772,2208,3/15/2018 5:38,3/15/2018 7:17
78775,2097,2/21/2018 22:47,2/21/2018 22:47
78778,2044,2/12/2018 5:30,2/12/2018 5:30
78781,2047,2/12/2018 20:01,2/12/2018 20:01
78784,2031,2/9/2018 1:53,2/9/2018 1:53
78787,2129,2/28/2018 17:15,2/28/2018 17:15
78790,2137,3/3/2018 19:02,3/3/2018 19:02
78796,2027,2/7/2018 22:57,2/7/2018 22:57
78802,2058,2/14/2018 3:01,2/14/2018 3:01
78811,2052,2/13/2018 10:56,2/13/2018 10:56
78814,2188,3/12/2018 2:38,3/12/2018 2:38
78817,2099,2/21/2018 23:34,3/8/2018 7:40
78820,2241,3/16/2018 9:04,3/16/2018 9:10
78823,2026,2/7/2018 20:57,2/9/2018 1:11
78829,2057,2/14/2018 0:06,2/14/2018 0:06
78832,2077,2/17/2018 4:25,2/17/2018 4:25
78835,2131,3/1/2018 3:55,3/1/2018 4:21
78838,2061,2/14/2018 7:27,2/14/2018 7:27
78841,2024,2/7/2018 6:19,2/7/2018 7:13
78844,2116,2/25/2018 23:24,2/26/2018 0:32
78847,2244,3/16/2018 14:41,3/16/2018 14:45
78853,2045,2/12/2018 8:59,2/12/2018 8:59
78859,2222,3/16/2018 0:12,3/16/2018 20:43
78862,2025,2/7/2018 7:13,2/9/2018 18:53
78880,2029,2/8/2018 2:44,2/8/2018 2:44
78883,2172,3/10/2018 2:43,3/10/2018 2:43
78889,2245,3/16/2018 16:01,3/16/2018 18:21
78892,2185,3/11/2018 5:51,3/14/2018 4:51
78895,2083,2/19/2018 21:36,2/19/2018 21:36
78898,2757,10/4/2018 0:01,10/4/2018 0:01
78904,2128,2/28/2018 3:37,2/28/2018 3:37
78910,2095,2/21/2018 21:42,2/21/2018 21:42
78919,2070,2/16/2018 17:59,2/16/2018 17:59
78922,2102,2/22/2018 23:32,2/22/2018 23:32
78928,2119,2/26/2018 17:59,2/26/2018 17:59
78931,2098,2/21/2018 23:05,2/21/2018 23:05
78940,2107,2/23/2018 20:24,3/13/2018 23:19
78943,2247,3/16/2018 18:27,3/16/2018 18:27
78955,2234,3/16/2018 4:17,3/16/2018 4:17
78958,2213,3/15/2018 19:24,3/15/2018 19:24
78970,2048,2/12/2018 20:22,2/12/2018 20:22
78973,2092,2/21/2018 7:01,2/21/2018 7:01
78976,2257,3/16/2018 20:34,3/16/2018 20:51
78982,2155,3/7/2018 19:45,3/7/2018 19:45
78985,2093,2/21/2018 8:11,2/21/2018 8:11
78988,2209,3/15/2018 5:58,3/15/2018 5:58
78991,2118,2/26/2018 1:14,2/26/2018 1:14
79009,2400,5/25/2018 17:08,5/25/2018 17:08
79012,2182,3/11/2018 4:18,3/11/2018 4:59
79015,2184,3/11/2018 4:53,3/11/2018 6:05
79018,2196,3/13/2018 22:16,3/13/2018 22:16
79024,2240,3/16/2018 8:15,3/16/2018 8:15
79027,2251,3/16/2018 19:30,3/16/2018 19:30
79033,2249,3/16/2018 18:53,3/16/2018 18:53
79057,2325,4/24/2018 17:43,4/24/2018 18:34
79060,2374,5/11/2018 17:42,5/11/2018 17:42
79063,2274,4/12/2018 0:52,4/27/2018 3:29
79072,2388,5/20/2018 16:17,5/20/2018 16:17
79075,2264,4/10/2018 23:55,6/15/2018 3:51
79078,2490,6/15/2018 17:52,6/15/2018 17:52
79084,2470,6/13/2018 4:29,6/13/2018 4:29
79087,2266,4/11/2018 5:56,4/11/2018 5:56
79090,2269,4/11/2018 19:35,4/11/2018 19:35
79096,2321,4/23/2018 19:15,4/24/2018 0:41
79099,2360,5/3/2018 3:24,5/3/2018 3:24
79102,2267,4/11/2018 17:50,4/11/2018 17:50
79105,2273,4/12/2018 0:48,4/12/2018 1:40
79108,2279,4/13/2018 1:59,4/21/2018 3:47
79111,2263,4/10/2018 22:51,4/10/2018 22:53
79117,2278,4/12/2018 23:06,4/12/2018 23:06
79120,2271,4/11/2018 20:19,4/11/2018 20:19
79123,2277,4/12/2018 19:54,4/12/2018 19:54
79129,2436,6/6/2018 2:38,6/6/2018 2:38
79132,2270,4/11/2018 20:02,4/11/2018 20:02
79135,2330,4/25/2018 18:28,4/25/2018 18:28
79138,2381,5/15/2018 2:56,5/15/2018 2:56
79144,2262,4/10/2018 22:22,6/10/2018 1:02
79147,2265,4/11/2018 0:11,4/11/2018 0:11
79150,2355,5/2/2018 4:03,5/2/2018 4:43
79153,2420,5/31/2018 0:46,5/31/2018 0:46
79156,2423,6/1/2018 3:12,6/25/2018 0:06
79162,2418,5/30/2018 7:43,5/30/2018 7:43
79165,2424,6/1/2018 4:34,6/1/2018 4:34
79168,2276,4/12/2018 18:31,4/16/2018 20:56
79171,2340,4/27/2018 22:21,5/8/2018 2:17
79174,2383,5/15/2018 4:37,5/15/2018 4:37
79177,2365,5/5/2018 19:04,5/5/2018 19:04
79180,2285,4/15/2018 20:35,4/15/2018 20:35
79186,2268,4/11/2018 19:28,4/11/2018 20:48
79189,2335,4/27/2018 15:56,4/27/2018 17:06
79192,2346,4/29/2018 23:32,4/29/2018 23:32
79195,2303,4/18/2018 19:45,4/18/2018 19:45
79198,2283,4/14/2018 22:44,4/14/2018 22:44
79201,2319,4/23/2018 6:08,4/23/2018 6:08
79204,2403,5/25/2018 22:51,5/25/2018 22:51
79207,2454,6/10/2018 8:53,6/10/2018 8:53
79210,2354,5/2/2018 3:22,5/25/2018 0:16
79213,2347,4/30/2018 1:22,4/30/2018 1:22
79216,2338,4/27/2018 19:28,4/27/2018 19:28
79225,2275,4/12/2018 4:39,4/12/2018 4:39
79231,2373,5/10/2018 16:27,5/10/2018 16:27
79234,2501,6/15/2018 20:43,6/15/2018 20:43
79237,2432,6/5/2018 19:02,6/5/2018 19:02
79243,2377,5/13/2018 19:44,5/13/2018 19:44
79249,2295,4/17/2018 23:21,4/17/2018 23:21
79252,2477,6/14/2018 3:30,6/14/2018 3:30
79255,2358,5/3/2018 1:13,5/3/2018 1:13
79258,2371,5/8/2018 15:00,5/8/2018 15:00
79261,2459,6/11/2018 21:13,6/11/2018 21:13
79264,2293,4/17/2018 21:28,4/17/2018 21:28
79267,2351,5/1/2018 1:35,5/1/2018 1:35
79273,2282,4/14/2018 22:07,5/29/2018 21:57
79276,2302,4/18/2018 15:53,4/18/2018 15:53
79279,2287,4/16/2018 0:09,4/16/2018 0:09
79282,2344,4/29/2018 17:17,4/29/2018 17:17
79285,2332,4/26/2018 22:16,6/17/2018 17:29
79288,2415,5/29/2018 23:30,6/1/2018 17:22
79294,2334,4/27/2018 3:38,6/12/2018 4:47
79297,2318,4/23/2018 2:59,4/23/2018 2:59
79300,2356,5/2/2018 5:49,5/2/2018 5:49
79303,2414,5/29/2018 19:27,5/29/2018 19:27
79306,2411,5/28/2018 6:19,5/28/2018 6:19
79324,2291,4/17/2018 5:13,4/17/2018 5:13
79327,2367,5/6/2018 15:28,5/6/2018 15:28
79330,2352,5/1/2018 8:19,5/1/2018 8:19
79333,2280,4/13/2018 16:58,4/17/2018 23:24
79339,2333,4/27/2018 1:59,5/30/2018 1:55
79342,2305,4/19/2018 2:03,4/19/2018 2:03
79345,2435,6/6/2018 0:58,6/6/2018 0:58
79351,2362,5/3/2018 23:29,5/3/2018 23:29
79354,2412,5/28/2018 6:48,5/28/2018 6:48
79357,2281,4/14/2018 8:05,4/14/2018 8:05
79360,2329,4/25/2018 17:09,4/25/2018 17:09
79363,2422,5/31/2018 17:32,5/31/2018 17:32
79366,2380,5/14/2018 20:25,5/15/2018 0:29
79369,2326,4/24/2018 21:18,4/24/2018 21:18
79372,2284,4/15/2018 5:43,4/17/2018 23:05
79375,2324,4/24/2018 4:39,6/21/2018 11:45
79378,2366,5/6/2018 6:27,5/6/2018 6:27
79381,2843,10/30/2018 6:32,10/30/2018 6:32
79387,2402,5/25/2018 19:50,5/25/2018 19:50
79390,2286,4/15/2018 21:08,4/15/2018 21:08
79396,2458,6/11/2018 20:49,6/11/2018 20:49
79399,2364,5/5/2018 0:53,5/5/2018 0:53
79405,2437,6/6/2018 5:14,6/12/2018 19:49
79411,2406,5/26/2018 18:40,5/26/2018 18:40
79420,2288,4/16/2018 4:41,4/16/2018 4:41
79423,2407,5/26/2018 22:07,5/26/2018 22:07
79426,2357,5/2/2018 15:55,5/6/2018 16:58
79432,2376,5/13/2018 18:22,5/13/2018 18:22
79435,2399,5/25/2018 14:33,5/25/2018 14:33
79438,2313,4/21/2018 4:56,4/21/2018 4:57
79441,2301,4/18/2018 6:53,4/24/2018 22:53
79444,2341,4/27/2018 22:22,4/27/2018 22:22
79447,2328,4/25/2018 16:20,4/25/2018 16:20
79450,2337,4/27/2018 17:15,5/24/2018 1:18
79453,2289,4/16/2018 19:23,4/16/2018 22:10
79456,2320,4/23/2018 19:06,4/23/2018 19:06
79459,2290,4/16/2018 19:58,4/16/2018 19:58
79462,2308,4/20/2018 5:04,4/20/2018 5:04
79465,2322,4/23/2018 20:00,4/23/2018 20:00
79468,2315,4/22/2018 7:18,4/22/2018 7:18
79471,2306,4/19/2018 17:43,5/7/2018 22:41
79477,2476,6/14/2018 2:34,6/14/2018 2:34
79480,2864,11/5/2018 5:20,11/5/2018 5:20
79483,2299,4/18/2018 5:01,4/18/2018 5:01
79486,2375,5/13/2018 4:21,5/13/2018 4:21
79495,2292,4/17/2018 18:01,4/17/2018 18:01
79504,2433,6/5/2018 19:15,5/15/2019 16:04
79507,2323,4/23/2018 20:29,4/23/2018 21:41
79513,2350,4/30/2018 22:23,5/24/2018 4:44
79516,2439,6/7/2018 3:24,6/7/2018 3:24
79519,2294,4/17/2018 21:55,4/17/2018 21:55
79525,2372,5/9/2018 22:41,5/9/2018 22:41
79534,2472,6/13/2018 21:55,6/13/2018 22:04
79537,2369,5/6/2018 22:30,5/25/2018 22:56
79540,2298,4/18/2018 3:23,4/18/2018 3:23
79546,2430,6/4/2018 6:54,6/4/2018 7:28
79549,2384,5/15/2018 6:10,5/15/2018 6:10
79552,2316,4/23/2018 1:42,5/16/2018 7:05
79555,2339,4/27/2018 21:24,4/27/2018 21:24
79558,2474,6/14/2018 0:49,6/14/2018 2:11
79561,2463,6/12/2018 20:10,6/12/2018 20:10
79564,2429,6/4/2018 5:29,6/9/2018 22:29
79570,2310,4/20/2018 17:46,4/20/2018 17:46
79573,2389,5/21/2018 20:05,5/21/2018 20:05
79576,2425,6/1/2018 9:49,6/4/2018 14:00
79579,2409,5/27/2018 0:41,5/27/2018 0:41
79582,2462,6/12/2018 18:35,6/13/2018 16:49
79585,2394,5/22/2018 15:56,5/22/2018 15:56
79600,2336,4/27/2018 16:51,4/27/2018 21:46
79603,2469,6/13/2018 3:14,6/13/2018 3:14
79606,2370,5/7/2018 17:58,5/7/2018 17:58
79615,2397,5/24/2018 6:11,5/24/2018 6:11
79618,2497,6/15/2018 19:06,6/15/2018 19:06
79621,2465,6/12/2018 21:35,6/12/2018 21:35
79624,2480,6/14/2018 4:46,6/14/2018 4:46
79630,2484,6/15/2018 8:33,6/15/2018 8:33
79633,2385,5/15/2018 21:46,5/15/2018 21:46
79639,2386,5/17/2018 7:00,5/17/2018 7:00
79642,2485,6/15/2018 10:29,6/15/2018 10:29
79645,2489,6/15/2018 16:56,6/15/2018 16:56
79651,2349,4/30/2018 17:04,4/30/2018 17:04
79654,2363,5/5/2018 0:22,5/5/2018 0:22
79657,2434,6/5/2018 21:29,6/5/2018 21:29
79663,2401,5/25/2018 17:19,5/25/2018 17:19
79666,2443,6/7/2018 21:48,6/14/2018 23:51
79675,2701,7/27/2018 18:09,7/27/2018 18:09
79678,2378,5/14/2018 7:26,5/14/2018 7:26
79684,2444,6/8/2018 2:31,6/12/2018 3:55
79687,2440,6/7/2018 4:52,6/7/2018 4:53
79690,2345,4/29/2018 20:29,4/29/2018 20:29
79699,2496,6/15/2018 19:03,6/15/2018 19:29
79702,2343,4/28/2018 8:30,4/28/2018 8:30
79705,2482,6/15/2018 5:37,8/16/2018 1:23
79711,2450,6/9/2018 16:52,6/9/2018 16:52
79717,2495,6/15/2018 18:50,6/15/2018 18:50
79720,2342,4/27/2018 22:51,4/27/2018 23:04
79726,2447,6/8/2018 16:50,6/8/2018 16:50
79729,2461,6/12/2018 9:15,6/13/2018 23:49
79735,2390,5/21/2018 21:52,5/21/2018 21:52
79738,2311,4/20/2018 18:47,4/20/2018 18:47
79747,2312,4/20/2018 19:05,4/20/2018 19:05
79750,2408,5/26/2018 23:25,5/26/2018 23:25
79753,2398,5/24/2018 22:17,5/24/2018 22:17
79759,2368,5/6/2018 21:11,5/13/2018 20:58
79762,2478,6/14/2018 3:46,6/14/2018 3:46
79765,2455,6/10/2018 23:12,6/10/2018 23:12
79768,2428,6/2/2018 22:13,6/2/2018 22:13
79777,2460,6/11/2018 22:57,6/11/2018 22:57
79780,2500,6/15/2018 20:24,6/15/2018 20:24
79783,2445,6/8/2018 3:42,6/8/2018 3:42
79786,2467,6/13/2018 1:49,6/13/2018 1:49
79792,2456,6/11/2018 1:23,6/14/2018 22:31
79798,2421,5/31/2018 5:49,5/31/2018 5:49
79813,2486,6/15/2018 11:18,6/15/2018 11:27
79816,2494,6/15/2018 18:43,6/15/2018 18:43
79828,2457,6/11/2018 2:18,6/15/2018 7:48
79837,2493,6/15/2018 18:34,6/15/2018 18:34
79843,2492,6/15/2018 18:29,6/15/2018 18:29
79849,2392,5/22/2018 5:21,5/22/2018 5:25
79852,2442,6/7/2018 20:03,6/11/2018 19:35
79858,2314,4/21/2018 5:33,4/21/2018 5:33
79864,2327,4/24/2018 22:16,4/24/2018 22:16
79873,2391,5/22/2018 4:23,6/15/2018 15:46
79876,2805,10/12/2018 22:59,11/28/2018 0:10
79882,2387,5/18/2018 20:45,5/18/2018 20:45
79888,2451,6/9/2018 19:27,6/9/2018 19:27
79891,2505,6/15/2018 22:35,6/15/2018 22:35
79894,2395,5/23/2018 3:07,5/23/2018 3:07
79897,2405,5/26/2018 0:43,5/26/2018 0:43
79900,2446,6/8/2018 4:44,6/8/2018 4:44
79903,2491,6/15/2018 18:27,6/15/2018 18:27
79906,2502,6/15/2018 21:11,6/15/2018 21:11
79915,2317,4/23/2018 2:30,4/23/2018 2:30
79918,2361,5/3/2018 23:12,5/3/2018 23:12
79924,2359,5/3/2018 2:31,7/8/2018 4:09
79927,2481,6/14/2018 5:59,6/15/2018 6:04
79933,2331,4/26/2018 21:43,4/26/2018 21:43
79948,2473,6/13/2018 23:49,6/13/2018 23:49
79951,2416,5/30/2018 1:19,5/30/2018 1:19
79960,2419,5/30/2018 9:28,6/7/2018 9:46
79963,2427,6/2/2018 4:02,6/11/2018 16:45
79969,2504,6/15/2018 22:33,6/15/2018 22:33
79975,2426,6/2/2018 0:32,6/2/2018 0:32
79978,2448,6/8/2018 19:50,6/9/2018 19:25
79981,2410,5/27/2018 22:53,5/27/2018 22:53
79984,2503,6/15/2018 22:00,6/15/2018 22:00
79987,2413,5/29/2018 6:23,5/29/2018 6:23
79990,2488,6/15/2018 16:32,6/15/2018 16:32
79999,2464,6/12/2018 21:32,6/12/2018 21:32
80002,2506,6/15/2018 22:51,6/15/2018 22:51
80005,2498,6/15/2018 19:10,6/15/2018 19:10
80008,2499,6/15/2018 19:51,6/15/2018 19:51
80011,2449,6/9/2018 15:25,6/9/2018 15:25
80032,2537,6/29/2018 18:05,6/29/2018 18:05
80035,2552,7/5/2018 18:59,7/5/2018 18:59
80041,2545,7/2/2018 1:56,8/20/2018 6:40
80047,2547,7/2/2018 19:54,7/2/2018 19:54
80050,2519,6/27/2018 20:56,6/27/2018 20:56
80056,2517,6/27/2018 19:08,6/30/2018 20:35
80062,2508,6/26/2018 19:52,8/23/2018 5:34
80065,2528,6/28/2018 18:29,6/28/2018 18:29
80071,2525,6/28/2018 15:52,6/28/2018 15:52
80074,2585,7/13/2018 21:26,7/13/2018 21:26
80077,2554,7/6/2018 14:00,7/6/2018 14:00
80080,2637,7/19/2018 23:43,7/19/2018 23:43
80086,2526,6/28/2018 17:29,6/28/2018 17:29
80089,2518,6/27/2018 20:28,6/27/2018 20:28
80092,2553,7/5/2018 21:50,7/5/2018 21:50
80095,2535,6/29/2018 6:20,6/29/2018 6:20
80098,2546,7/2/2018 4:48,7/2/2018 4:48
80101,2507,6/26/2018 19:48,6/26/2018 21:04
80104,2551,7/4/2018 18:23,7/4/2018 18:23
80107,2587,7/14/2018 1:46,7/14/2018 1:46
80113,2520,6/27/2018 23:16,6/27/2018 23:16
80116,2605,7/16/2018 14:48,7/16/2018 14:48
80119,2593,7/15/2018 4:47,7/15/2018 4:47
80122,2539,6/30/2018 0:36,6/30/2018 0:36
80131,2521,6/28/2018 1:20,6/28/2018 3:00
80137,2586,7/13/2018 22:10,7/13/2018 22:10
80140,2563,7/12/2018 1:19,7/12/2018 1:32
80143,2510,6/26/2018 20:58,6/26/2018 20:58
80149,2531,6/28/2018 21:14,6/28/2018 21:14
80158,2555,7/6/2018 16:12,7/7/2018 16:41
80161,2544,7/2/2018 0:57,7/2/2018 1:00
80164,2538,6/29/2018 20:40,6/29/2018 20:40
80167,2566,7/12/2018 5:03,7/12/2018 5:03
80170,2601,7/16/2018 4:22,7/18/2018 1:16
80176,2530,6/28/2018 19:07,7/6/2018 3:35
80179,2514,6/27/2018 5:22,6/27/2018 5:22
80200,2615,7/17/2018 2:28,7/17/2018 2:28
80203,2515,6/27/2018 6:13,6/27/2018 6:13
80209,2509,6/26/2018 20:39,6/26/2018 20:39
80212,2576,7/13/2018 2:10,7/13/2018 2:38
80215,2541,6/30/2018 2:39,6/30/2018 2:39
80221,2511,6/26/2018 23:51,7/7/2018 21:36
80230,2529,6/28/2018 18:59,6/28/2018 18:59
80236,2532,6/28/2018 21:47,6/28/2018 21:47
80251,2527,6/28/2018 18:04,7/3/2018 2:01
80254,2621,7/18/2018 0:20,7/18/2018 0:20
80266,2561,7/10/2018 2:31,7/10/2018 2:31
80272,2550,7/3/2018 23:54,7/3/2018 23:54
80275,2512,6/27/2018 1:51,6/27/2018 1:51
80281,2533,6/28/2018 22:23,6/28/2018 22:23
80293,2513,6/27/2018 4:59,6/29/2018 23:42
80296,2581,7/13/2018 4:53,7/13/2018 4:53
80299,2584,7/13/2018 9:22,7/13/2018 9:22
80305,2516,6/27/2018 18:32,6/27/2018 18:32
80308,2573,7/12/2018 23:52,7/12/2018 23:52
80311,2640,7/20/2018 6:06,7/20/2018 6:06
80314,2649,7/20/2018 20:30,7/20/2018 20:30
80317,2582,7/13/2018 5:42,7/13/2018 5:42
80323,2559,7/9/2018 3:35,7/9/2018 3:35
80326,2522,6/28/2018 2:36,6/29/2018 23:27
80329,2523,6/28/2018 3:09,8/17/2018 5:54
80332,2560,7/9/2018 23:20,7/14/2018 16:54
80335,2524,6/28/2018 3:44,6/28/2018 3:44
80338,2625,7/18/2018 4:28,7/18/2018 4:28
80341,2596,7/15/2018 17:41,7/15/2018 17:41
80344,2549,7/3/2018 18:20,7/3/2018 18:30
80350,2588,7/14/2018 2:23,7/17/2018 2:27
80353,2548,7/2/2018 22:37,7/2/2018 22:37
80356,2536,6/29/2018 6:37,6/29/2018 6:37
80359,2571,7/12/2018 19:10,7/12/2018 19:10
80365,2556,7/6/2018 19:10,7/6/2018 19:10
80377,2534,6/29/2018 2:14,6/29/2018 2:14
80380,2616,7/17/2018 4:48,7/17/2018 4:48
80383,2565,7/12/2018 3:56,7/15/2018 19:09
80389,2623,7/18/2018 3:13,7/18/2018 3:13
80398,2562,7/10/2018 22:36,8/22/2018 14:28
80419,2635,7/19/2018 21:04,7/19/2018 21:04
80425,2540,6/30/2018 1:25,6/30/2018 1:26
80428,2599,7/15/2018 23:22,7/15/2018 23:22
80431,2558,7/8/2018 21:22,8/21/2018 0:32
80440,2543,7/1/2018 21:19,7/1/2018 21:19
80443,2568,7/12/2018 6:04,7/12/2018 6:04
80452,2611,7/16/2018 19:51,7/16/2018 19:51
80464,2631,7/19/2018 1:50,7/19/2018 1:50
80467,2557,7/8/2018 2:46,7/8/2018 2:46
80473,2646,7/20/2018 18:13,7/20/2018 18:13
80482,2598,7/15/2018 22:21,7/15/2018 22:21
80488,2575,7/13/2018 1:55,8/4/2018 21:09
80503,2627,7/18/2018 5:48,7/18/2018 6:18
80509,2597,7/15/2018 21:02,7/16/2018 19:30
80515,2650,7/20/2018 20:44,7/20/2018 20:44
80518,2626,7/18/2018 4:59,7/18/2018 4:59
80521,2618,7/17/2018 15:41,7/17/2018 15:41
80527,2673,7/24/2018 4:17,7/24/2018 4:17
80530,2570,7/12/2018 18:43,7/12/2018 18:43
80533,2595,7/15/2018 9:10,7/15/2018 9:10
80536,2608,7/16/2018 18:37,7/16/2018 18:37
80539,2645,7/20/2018 17:41,7/20/2018 17:41
80545,2624,7/18/2018 3:37,7/18/2018 3:37
80551,2641,7/20/2018 7:56,7/20/2018 7:56
80554,2634,7/19/2018 20:42,7/19/2018 20:42
80557,2636,7/19/2018 21:45,7/19/2018 21:45
